Gazepoint Trace Data File,  07:05:20  03/30/2017 
sampindx  EyeFound   XPos   YPos   PupilDiam    EyeX    EyeY   EyeZ   GazeTiSec   RpTiSec   FoucsRange    FixIndx
   76        1       404     359      7.76      0.4     1.2    -1.5    32.6437    32.6633      743.9      4
   77        1       394     359      7.76      0.3     1.2    -1.5    32.6603    32.6800      743.9      4
   78        1       396     367      7.72      0.2     1.2    -2.4    32.6770    32.6966      744.0      4
   79        1       398     364      7.76      0.1     1.2    -2.1    32.6937    32.7133      743.9      4
   80        1       393     364      7.76     -0.1     1.2    -1.9    32.7103    32.7300      743.8      4
   81        1       397     372      7.70     -0.2     1.2    -2.3    32.7270    32.7466      743.4      4
   82        1       402     374      7.68     -0.4     1.2    -2.9    32.7437    32.7635      743.0      4
   83        1       401     376      7.72     -0.6     1.2    -2.4    32.7603    32.7799      743.0      4
   84        1       398     381      7.76     -0.7     1.2    -1.9    32.7770    32.7966      742.8      4
   85        1       401     386      7.76     -0.9     1.2    -1.3    32.7937    32.8133      742.2      4
   86        1       395     382      7.78     -1.1     1.3    -0.2    32.8103    32.8300      741.9      4
   87        1       399     383      7.74     -1.3     1.3    -0.2    32.8270    32.8465      741.9      4
   88        1       395     377      7.76     -1.4     1.3    -0.1    32.8437    32.8632      741.9      4
   89        1       405     366      7.70     -1.6     1.3    -0.0    32.8603    32.8800      742.0      4
   90        1       280     323      7.78     -1.8     1.4     0.1    32.8770    32.8966      742.0     -1
   91        1       110     203      7.66     -2.0     1.4     0.2    32.8937    32.9133      742.0     -1
   92        1        38     200      7.74     -2.2     1.4     0.1    32.9103    32.9299      742.0      5
   93        1        35     177      7.72     -2.5     1.4     0.7    32.9270    32.9467      742.0      5
   94        1        41     180      7.68     -2.7     1.5     1.0    32.9437    32.9633      742.0      5
   95        1        28     182      7.72     -3.0     1.6     1.6    32.9603    32.9800      742.0      5
   96        1        36     199      7.68     -3.2     1.8     1.3    32.9770    32.9967      742.0      5
   97        1        36     189      7.68     -3.5     2.1     1.2    32.9937    33.0134      742.0      5
   98        1        33     190      7.68     -3.8     2.2     1.1    33.0104    33.0300      742.3      5
   99        1        37     196      7.68     -4.0     2.3     1.0    33.0270    33.0467      742.3      5
  100        1        31     191      7.70     -4.2     2.6     1.7    33.0437    33.0634      742.3      5
  101        1        26     187      7.68     -4.4     2.7     1.8    33.0604    33.0799      742.3      5
  102        1        33     183      7.70     -4.5     2.8     1.8    33.0770    33.0966      742.4      5
  103        1        24     184      7.70     -4.7     3.0     2.5    33.0937    33.1133      742.8      5
  104        1        24     190      7.66     -4.7     3.1     2.3    33.1104    33.1299      742.9      5
  105        1        30     193      7.64     -4.8     3.2     2.0    33.1270    33.1468      743.0      5
  106        1        26     190      7.66     -4.9     3.4     1.6    33.1437    33.1634      743.5      5
  107        1        29     195      7.62     -5.1     3.5     1.2    33.1604    33.1800      743.7      5
  108        1        26     195      7.62     -5.2     3.6     1.0    33.1770    33.1966      743.7      5
  109        1        26     192      7.64     -5.3     3.6     1.4    33.1937    33.2132      743.7      5
  110        1        32     194      7.60     -5.3     3.7     1.1    33.2104    33.2301      743.7      5
  111        1        26     189      7.64     -5.3     3.8     1.5    33.2270    33.2467      743.7      5
  112        1        28     194      7.56     -5.4     3.9     1.2    33.2437    33.2636      743.7      5
  113        1        32     189      7.56     -5.4     4.0     1.3    33.2604    33.2801      743.7      5
  114        1        24     193      7.58     -5.4     4.0     0.9    33.2770    33.2966      743.7      5
  115        1        33     185      7.62     -5.4     4.1     1.5    33.2937    33.3134      743.7      5
  116        1        24     181      7.62     -5.5     4.2     2.3    33.3104    33.3300      743.7      5
  117        1        25     186      7.56     -5.5     4.2     1.9    33.3270    33.3466      743.8      5
  118        1        28     190      7.54     -5.4     4.3     1.4    33.3437    33.3635      744.0      5
  119        1        27     189      7.56     -5.4     4.4     1.1    33.3604    33.3800      744.6      5
  120        1        20     182      7.56     -5.5     4.5     1.7    33.3770    33.3968      744.8      5
  121        1        18     187      7.52     -5.5     4.5     1.8    33.3937    33.4134      744.8      5
  122        1        20     190      7.54     -5.4     4.6     1.3    33.4104    33.4299      744.9      5
  123        1        17     191      7.54     -5.4     4.7     0.7    33.4270    33.4466      745.2      5
  124        1        14     179      7.52     -5.3     4.7     0.8    33.4437    33.4634      745.2      5
  125        1        30     191      7.54     -5.2     4.7     0.8    33.4604    33.4800      745.2      5
  126        1       175     286      7.58     -5.1     4.8     0.9    33.4770    33.4967      745.2     -1
  127        1       331     397      7.58     -4.9     4.8     0.8    33.4937    33.5134      745.2     -1
  128        1       479     500      7.56     -4.6     4.8     0.5    33.5104    33.5300      745.2     -1
  129        1       575     571      7.58     -4.3     4.7     0.5    33.5270    33.5467      745.3     -1
  130        1       674     615      7.58     -3.9     4.6     0.2    33.5437    33.5633      745.3      6
  131        1       683     633      7.58     -3.5     4.6     0.2    33.5604    33.5799      745.3      6
  132        1       690     635      7.58     -3.0     4.5     0.1    33.5771    33.5967      745.3      6
  133        1       684     600      7.54     -2.4     4.4    -0.3    33.5937    33.6133      745.3      6
  134        1       687     634      7.54     -1.9     4.3    -0.6    33.6104    33.6300      745.3      6
  135        1       689     612      7.54     -1.4     4.1    -1.0    33.6271    33.6466      745.3      6
  136        1       689     604      7.48     -0.8     4.0    -1.3    33.6437    33.6633      745.3      6
  137        1       693     627      7.50     -0.3     4.0    -1.1    33.6604    33.6799      745.3      6
  138        1       691     635      7.52      0.2     3.9    -0.6    33.6771    33.6966      745.3      6
  139        1       693     618      7.48      0.7     3.8    -0.8    33.6937    33.7133      745.3      6
  140        1       692     613      7.46      1.2     3.8    -1.4    33.7104    33.7299      745.3      6
  141        1       692     606      7.46      1.7     3.7    -1.4    33.7271    33.7466      745.3      6
  142        1       693     624      7.46      2.1     3.6    -1.0    33.7437    33.7633      745.2      6
  143        1       694     614      7.46      2.5     3.5    -1.2    33.7604    33.7800      745.1      6
  144        1       696     606      7.48      2.8     3.5    -1.4    33.7771    33.7967      745.1      6
  145        1       693     602      7.46      3.0     3.4    -2.0    33.7937    33.8133      745.1      6
  146        1       695     599      7.44      3.2     3.3    -2.8    33.8104    33.8300      745.1      6
  147        1       698     597      7.42      3.2     3.3    -2.9    33.8271    33.8467      745.0      6
  148        1       695     501      7.42      3.2     3.3    -2.8    33.8437    33.8634      744.6     -1
  149        1       676     367      7.38      3.2     3.3    -2.1    33.8604    33.8800      743.6      7
  150        1       667     335      7.46      3.0     3.3    -1.7    33.8771    33.8967      743.1      7
  151        1       656     350      7.40      3.0     3.3    -1.3    33.8937    33.9133      743.1      7
  152        1       653     342      7.38      2.9     3.3    -1.3    33.9104    33.9301      743.1      7
  153        1       648     339      7.38      2.8     3.2    -1.6    33.9271    33.9467      743.1      7
  154        1       646     336      7.34      2.9     3.2    -2.0    33.9437    33.9634      743.1      7
  155        1       648     336      7.36      2.9     3.1    -2.0    33.9604    33.9800      743.1      7
  156        1       647     343      7.40      3.0     3.1    -1.6    33.9771    33.9968      743.0      7
  157        1       645     349      7.36      3.0     3.1    -1.1    33.9937    34.0134      742.9      7
  158        1       645     352      7.38      3.0     3.1    -1.0    34.0104    34.0302      742.8      7
  159        1       642     342      7.34      3.0     3.0    -1.3    34.0271    34.0467      742.8      7
  160        1       644     356      7.38      3.1     3.0    -0.7    34.0438    34.0634      742.8      7
  161        1       642     353      7.36      3.1     3.0    -0.5    34.0604    34.0800      742.8      7
  162        1       661     357      7.36      3.2     3.0    -0.3    34.0771    34.0966      742.8      7
  163        1       702     345      7.34      3.2     3.0    -0.3    34.0938    34.1133      742.7      7
  164        1       708     331      7.34      3.2     3.0    -0.5    34.1104    34.1300      742.7      7
  165        1       710     332      7.30      3.2     3.0    -0.7    34.1271    34.1467      742.7      7
  166        1       708     337      7.34      3.2     3.0    -0.7    34.1438    34.1633      742.7      7
  167        1       706     331      7.34      3.2     3.0    -0.7    34.1604    34.1800      742.7      7
  168        1       710     330      7.34      3.1     3.0    -0.7    34.1771    34.1967      742.7      7
  169        1       704     344      7.34      3.0     3.0    -0.6    34.1938    34.2134      742.7      7
  170        1       707     349      7.34      3.0     3.0    -0.5    34.2104    34.2300      742.7      7
  171        1       709     342      7.36      2.9     3.0    -0.3    34.2271    34.2467      742.7      7
  172        1       707     337      7.36      2.9     3.0    -0.4    34.2438    34.2634      742.7      7
  173        1       704     352      7.34      2.9     3.0    -0.6    34.2604    34.2800      742.7      7
  174        1       708     341      7.36      2.8     3.0    -0.4    34.2771    34.2967      742.7      7
  175        1       707     342      7.38      2.9     3.0    -0.3    34.2938    34.3133      742.7      7
  176        1       705     346      7.38      2.9     3.0     0.3    34.3104    34.3300      742.7      7
  177        1       705     340      7.36      2.9     3.0     0.3    34.3271    34.3467      742.7      7
  178        1       703     332      7.36      3.0     3.0     0.2    34.3438    34.3633      742.7      7
  179        1       702     341      7.34      3.1     3.0     0.1    34.3604    34.3801      742.7      7
  180        1       700     338      7.34      3.2     3.0     0.1    34.3771    34.3968      742.7      7
  181        1       703     321      7.34      3.3     3.0    -0.2    34.3938    34.4133      742.7      7
  182        1       702     324      7.32      3.4     3.0    -0.6    34.4104    34.4302      742.7      7
  183        1       702     322      7.34      3.6     3.0    -0.6    34.4271    34.4469      742.7      7
  184        1       776     346      7.32      3.7     3.0    -1.0    34.4438    34.4634      742.7     -1
  185        1       989     333      7.44      3.8     3.0    -0.7    34.4604    34.4801      742.7     -1
  186        1      1189     360      7.34      4.1     3.0    -0.3    34.4771    34.4967      742.7     -1
  187        1      1320     346      7.32      4.3     3.0    -0.5    34.4938    34.5134      742.7      8
  188        1      1326     341      7.38      4.4     3.0     0.2    34.5104    34.5300      742.7      8
  189        1      1322     339      7.30      4.4     2.9    -0.4    34.5271    34.5467      742.7      8
  190        1      1324     326      7.32      4.4     2.9    -0.3    34.5438    34.5633      742.7      8
  191        1      1323     331      7.30      4.4     2.9    -0.3    34.5604    34.5800      742.7      8
  192        1      1313     344      7.26      4.3     2.9    -0.9    34.5771    34.5967      742.7      8
  193        1      1319     341      7.32      4.3     2.9    -0.8    34.5938    34.6135      742.7      8
  194        1      1313     349      7.30      4.4     2.9    -1.1    34.6105    34.6301      742.7      8
  195        1      1315     356      7.32      4.4     2.9    -0.2    34.6271    34.6468      742.7      8
  196        1      1318     360      7.32      4.4     2.9    -0.2    34.6438    34.6635      742.7      8
  197        1      1320     359      7.28      4.3     2.9    -0.1    34.6605    34.6800      742.7      8
  198        1      1318     352      7.30      4.2     2.9    -0.4    34.6771    34.6968      742.7      8
  199        1      1317     353      7.26      4.2     2.9    -0.8    34.6938    34.7134      742.7      8
  200        1      1318     355      7.28      4.1     2.9    -0.7    34.7105    34.7302      742.7      8
  201        1      1322     338      7.24      4.0     2.9    -1.1    34.7271    34.7468      742.7      8
  202        1      1314     335      7.26      3.9     2.8    -0.9    34.7438    34.7635      742.7      8
  203        1      1312     334      7.26      3.9     2.8    -0.7    34.7605    34.7803      742.7      8
  204        1      1321     340      7.28      3.9     2.8    -0.3    34.7771    34.7968      742.7      8
  205        1      1311     332      7.26      3.9     2.8    -0.2    34.7938    34.8135      742.7      8
  206        1      1313     334      7.26      3.9     2.8    -0.2    34.8105    34.8302      742.7      8
  207        1      1322     334      7.26      3.8     2.8    -0.4    34.8271    34.8468      742.7      8
  208        1      1316     338      7.26      3.9     2.8    -0.2    34.8438    34.8634      742.7      8
  209        1      1326     333      7.26      3.8     2.8    -0.2    34.8605    34.8802      742.7      8
  210        1      1324     334      7.24      3.8     2.8    -0.2    34.8771    34.8968      742.7      8
  211        1      1323     349      7.24      3.7     2.8     0.2    34.8938    34.9135      742.7      8
  212        1      1324     349      7.22      3.7     2.8     0.6    34.9105    34.9302      742.7      8
  213        1      1328     357      7.26      3.7     2.8     0.8    34.9271    34.9467      742.7      8
  214        1      1325     344      7.24      3.7     2.7     1.0    34.9438    34.9633      742.7      8
  215        1      1322     339      7.20      3.7     2.7     0.3    34.9605    34.9800      742.7      8
  216        1      1327     326      7.22      3.7     2.6     0.2    34.9771    34.9969      742.7      8
  217        1      1321     331      7.14      3.7     2.6    -0.3    34.9938    35.0135      742.7      8
  218        1      1325     330      7.16      3.7     2.6    -0.2    35.0105    35.0300      742.7      8
  219        1      1321     340      7.18      3.6     2.5    -0.1    35.0271    35.0469      742.7      8
  220        1      1332     356      7.14      3.5     2.5     0.1    35.0438    35.0633      742.7      8
  221        1      1329     350      7.16      3.5     2.5     0.7    35.0605    35.0802      742.7      8
  222        1      1322     352      7.12      3.4     2.5     0.6    35.0771    35.0967      742.7      8
  223        1      1325     335      7.14      3.4     2.4     0.2    35.0938    35.1134      742.7      8
  224        1      1321     327      7.12      3.4     2.4    -0.1    35.1105    35.1301      742.7      8
  225        1      1320     328      7.12      3.3     2.3    -0.3    35.1272    35.1467      742.7      8
  226        1      1328     347      7.12      3.3     2.3    -0.2    35.1438    35.1634      742.7      8
  227        1      1323     349      7.12      3.4     2.3     0.0    35.1605    35.1801      742.7      8
  228        1      1322     353      7.14      3.4     2.2    -0.1    35.1772    35.1968      742.7      8
  229        1      1324     349      7.12      3.4     2.2     0.3    35.1938    35.2133      742.7      8
  230        1      1322     339      7.16      3.4     2.2     0.4    35.2105    35.2302      742.7      8
  231        1      1324     342      7.10      3.4     2.1    -0.6    35.2272    35.2467      742.7      8
  232        1      1326     330      7.14      3.3     2.1    -0.8    35.2438    35.2636      742.7      8
  233        1      1330     329      7.12      3.3     2.0    -0.8    35.2605    35.2802      742.7      8
  234        1      1330     339      7.16      3.3     2.0    -0.6    35.2772    35.2968      742.5      8
  235        1      1259     412      7.24      3.3     1.9    -0.4    35.2938    35.3135      742.5     -1
  236        1      1173     532      7.14      3.2     1.9    -1.1    35.3105    35.3301      742.5     -1
  237        1      1081     654      7.24      3.0     1.8    -1.3    35.3272    35.3466      742.5      9
  238        1      1062     726      7.34      2.9     1.8    -0.7    35.3438    35.3634      742.5      9
  239        1      1056     696      7.28      2.8     1.7    -1.0    35.3605    35.3801      742.4      9
  240        1      1049     713      7.36      2.7     1.6    -0.6    35.3772    35.3967      742.4      9
  241        1      1048     689      7.34      2.6     1.5    -1.2    35.3938    35.4134      742.4      9
  242        1      1049     725      7.32      2.5     1.3    -0.8    35.4105    35.4301      742.4      9
  243        1      1051     703      7.36      2.4     1.2    -0.6    35.4272    35.4467      742.3      9
  244        1      1055     686      7.40      2.3     1.0    -0.7    35.4438    35.4634      742.2      9
  245        1      1052     718      7.38      2.2     0.9    -0.0    35.4605    35.4802      742.2      9
  246        1      1056     702      7.46      2.1     0.7     0.0    35.4772    35.4967      742.2      9
  247        1      1053     690      7.36      2.1     0.5    -0.9    35.4938    35.5133      742.2      9
  248        1      1010     646      7.44      2.0     0.4    -1.2    35.5105    35.5301      742.2     10
  249        1       981     613      7.50      2.0     0.2    -1.0    35.5272    35.5468      742.1     10
  250        1       984     612      7.48      1.9     0.1    -0.8    35.5438    35.5634      741.9     10
  251        1       976     591      7.46      1.9    -0.0    -1.3    35.5605    35.5802      741.6     10
  252        1       977     605      7.46      1.8    -0.2    -1.3    35.5772    35.5967      741.6     10
  253        1       978     601      7.48      1.8    -0.2    -1.4    35.5938    35.6135      741.6     10
  254        1       974     620      7.46      1.7    -0.2    -1.1    35.6105    35.6301      741.6     10
  255        1       974     607      7.52      1.7    -0.3    -0.9    35.6272    35.6467      741.6     10
  256        1       972     597      7.50      1.6    -0.4    -1.2    35.6438    35.6635      741.6     10
  257        1       976     621      7.52      1.6    -0.4    -0.5    35.6605    35.6801      741.5     10
  258        1       974     614      7.52      1.5    -0.4    -0.5    35.6772    35.6968      741.5     10
  259        1       958     588      7.52      1.4    -0.5    -0.2    35.6939    35.7135      741.5     10
  260        1       928     457      7.48      1.3    -0.5    -0.1    35.7105    35.7302      741.5     -1
  261        1       899     383      7.50      1.2    -0.4    -0.5    35.7272    35.7467      741.5     11
  262        1       887     372      7.44      1.2    -0.5    -1.1    35.7439    35.7634      741.5     11
  263        1       878     391      7.46      1.1    -0.4    -0.8    35.7605    35.7802      741.5     11
  264        1       877     379      7.44      1.0    -0.4    -1.0    35.7772    35.7969      741.5     11
  265        1       873     398      7.38      1.0    -0.4    -1.0    35.7939    35.8135      741.5     11
  266        1       871     382      7.40      0.9    -0.3    -1.1    35.8105    35.8303      741.5     11
  267        1       872     383      7.40      0.8    -0.3    -1.5    35.8272    35.8469      741.5     11
  268        1       876     385      7.34      0.7    -0.3    -1.8    35.8439    35.8633      741.5     11
  269        1       805     365      7.38      0.6    -0.2    -1.4    35.8605    35.8802      741.5     12
  270        1       743     355      7.36      0.5    -0.1    -0.9    35.8772    35.8968      741.5     12
  271        1       743     328      7.40      0.3    -0.0    -0.9    35.8939    35.9134      741.5     12
  272        1       743     350      7.36      0.2     0.1    -0.8    35.9105    35.9301      741.4     12
  273        1       739     340      7.38      0.0     0.2    -0.6    35.9272    35.9467      741.4     12
  274        1       741     350      7.36     -0.1     0.4    -0.5    35.9439    35.9635      741.4     12
  275        1       748     352      7.36     -0.3     0.5    -0.3    35.9605    35.9803      741.4     12
  276        1       741     353      7.34     -0.5     0.5    -0.1    35.9772    35.9967      741.4     12
  277        1       742     342      7.30     -0.7     0.6    -0.9    35.9939    36.0135      741.4     12
  278        1       745     341      7.34     -0.8     0.7    -0.7    36.0105    36.0303      741.4     12
  279        1       748     337      7.32     -1.0     0.7    -1.0    36.0272    36.0468      741.5     12
  280        1       744     350      7.26     -1.1     0.8    -1.3    36.0439    36.0637      741.4     12
  281        1       743     362      7.30     -1.2     0.8    -1.1    36.0605    36.0802      741.4     12
  282        1       735     354      7.36     -1.3     0.9    -0.6    36.0772    36.0970      741.4     12
  283        1       686     356      7.28     -1.4     0.9    -0.7    36.0939    36.1136      741.4     12
  284        1       669     336      7.30     -1.5     0.9    -0.5    36.1105    36.1304      741.4     -1
  285        1       673     337      7.30     -1.5     1.0    -0.2    36.1272    36.1470      741.4     -1
  286        1       677     332      7.32     -1.6     1.0    -0.2    36.1439    36.1636      741.3     -1
  287        1       666     331      7.28     -1.6     1.0    -0.2    36.1606    36.1802      741.3     -1
  288        1       601     336      7.34     -1.6     1.0     0.0    36.1772    36.1969      741.3     13
  289        1       559     332      7.30     -1.6     1.0    -0.1    36.1939    36.2135      741.3     13
  290        1       562     337      7.28     -1.7     1.0    -0.3    36.2106    36.2302      741.3     13
  291        1       560     337      7.30     -1.7     1.1    -0.5    36.2272    36.2469      741.3     13
  292        1       563     352      7.28     -1.7     1.1    -0.8    36.2439    36.2635      741.3     13
  293        1       563     344      7.26     -1.7     1.1    -0.4    36.2606    36.2802      741.3     13
  294        1       560     343      7.30     -1.7     1.2    -0.2    36.2772    36.2970      741.3     13
  295        1       559     332      7.32     -1.8     1.2     1.1    36.2939    36.3135      741.3     13
  296        1       561     334      7.28     -1.8     1.2     0.9    36.3106    36.3303      741.3     13
  297        1       553     336      7.28     -1.8     1.2     1.0    36.3272    36.3468      741.5     13
  298        1       555     330      7.28     -1.8     1.2     1.1    36.3439    36.3637      742.2     13
  299        1       556     320      7.30     -1.9     1.3     0.7    36.3606    36.3801      742.9     13
  300        1       551     319      7.24     -1.9     1.3     0.4    36.3772    36.3967      743.0     13
  301        1       554     321      7.30     -1.9     1.3     0.4    36.3939    36.4135      743.0     13
  302        1       555     324      7.26     -1.9     1.3    -0.1    36.4106    36.4302      743.0     13
  303        1       557     338      7.22     -1.8     1.3    -0.5    36.4272    36.4469      743.0     13
  304        1       557     328      7.24     -1.8     1.4    -0.3    36.4439    36.4635      743.0     13
  305        1       603     340      7.20     -1.7     1.4    -0.4    36.4606    36.4802      743.0     13
  306        1       859     345      7.32     -1.5     1.4    -0.3    36.4772    36.4970      743.0     -1
  307        1      1100     340      7.18     -1.2     1.4    -0.9    36.4939    36.5135      743.0     -1
  308        1      1260     339      7.26     -0.9     1.4    -0.7    36.5106    36.5302      743.0     14
  309        1      1262     338      7.26     -0.6     1.4    -0.6    36.5272    36.5469      743.0     14
  310        1      1268     339      7.26     -0.3     1.4    -0.3    36.5439    36.5636      743.0     14
  311        1      1255     346      7.24      0.1     1.4     0.3    36.5606    36.5803      743.0     14
  312        1      1262     349      7.22      0.5     1.3     0.2    36.5772    36.5970      743.0     14
  313        1      1261     339      7.24      0.9     1.3     0.8    36.5939    36.6136      743.0     14
  314        1      1260     344      7.24      1.2     1.3     0.8    36.6106    36.6303      743.0     14
  315        1      1257     344      7.22      1.6     1.3     0.3    36.6272    36.6469      743.0     14
  316        1      1255     336      7.24      1.9     1.2    -0.3    36.6439    36.6635      743.0     14
  317        1      1254     332      7.22      2.2     1.2    -0.5    36.6606    36.6801      743.0     14
  318        1      1260     336      7.26      2.5     1.2    -0.3    36.6773    36.6968      743.0     14
  319        1      1260     350      7.24      2.8     1.2    -0.1    36.6939    36.7135      743.0     14
  320        1      1259     354      7.26      3.0     1.1    -0.0    36.7106    36.7304      743.0     14
  321        1      1255     349      7.28      3.2     1.1     0.3    36.7273    36.7471      743.0     14
  322        1      1255     358      7.28      3.3     1.1     0.4    36.7439    36.7635      743.0     14
  323        1      1256     350      7.24      3.4     1.1     0.7    36.7606    36.7802      743.0     14
