Gazepoint Trace Data File,  09:38:00  04/04/2017 
sampindx  EyeFound   XPos   YPos   PupilDiam    EyeX    EyeY   EyeZ   GazeTiSec   RpTiSec   FoucsRange    FixIndx
  539        1       737     365      5.48      3.8     5.4    -1.9    38.4989    38.5184      744.3     25
  540        1       738     374      5.46      3.7     5.4    -2.1    38.5156    38.5351      744.4     25
  541        1       739     356      5.44      3.7     5.4    -1.9    38.5323    38.5518      744.2     25
  542        1       741     358      5.58      3.6     5.3    -2.0    38.5489    38.5684      743.9     25
  543        1       740     358      5.54      3.5     5.3    -2.2    38.5656    38.5853      743.8     25
  544        1       746     354      5.56      3.5     5.2    -1.9    38.5823    38.6017      743.8     25
  545        1       742     367      5.60      3.6     5.2    -1.6    38.5989    38.6186      743.8     25
  546        1       738     379      5.60      3.6     5.2    -1.5    38.6156    38.6352      743.8     25
  547        1       737     380      5.58      3.6     5.2    -1.5    38.6323    38.6519      743.8     25
  548        1       739     371      5.58      3.6     5.1    -1.6    38.6490    38.6687      743.8     25
  549        1       739     355      5.64      3.5     5.1    -1.4    38.6656    38.6853      743.8     25
  550        1       743     358      5.64      3.3     5.0    -2.0    38.6823    38.7019      743.8     25
  551        1       744     360      5.70      3.1     5.0    -2.3    38.6990    38.7185      743.8     25
  552        1       746     356      5.68      2.9     4.9    -1.9    38.7156    38.7352      743.7     25
  553        1       742     360      5.72      2.8     4.9    -1.8    38.7323    38.7519      743.5     25
  554        1       743     355      5.76      2.6     4.9    -1.5    38.7490    38.7685      743.4     25
  555        1       749     361      5.74      2.3     4.9    -1.8    38.7656    38.7852      743.4     25
  556        1       743     360      5.72      2.1     4.9    -2.0    38.7823    38.8018      743.4     25
  557        1       744     361      5.76      1.9     4.9    -2.1    38.7990    38.8186      743.4     25
  558        1       751     364      5.72      1.7     4.9    -2.0    38.8156    38.8354      743.4     25
  559        1       745     357      5.72      1.5     4.9    -1.6    38.8323    38.8518      743.4     25
  560        1       742     350      5.82      1.4     4.9    -1.3    38.8490    38.8684      743.3     25
  561        1       799     397      5.82      1.2     4.9    -1.3    38.8656    38.8852      743.2     26
  562        1       809     412      5.78      1.1     4.9    -1.1    38.8823    38.9017      743.2     26
  563        1       811     419      5.80      1.0     4.9    -0.6    38.8990    38.9185      743.2     26
  564        1       814     422      5.78      0.8     4.9    -0.4    38.9156    38.9352      743.2     26
  565        1       814     427      5.72      0.6     4.9    -0.5    38.9323    38.9518      743.2     26
  566        1       807     421      5.80      0.4     4.9    -0.5    38.9490    38.9684      743.2     26
  567        1       812     422      5.80      0.2     4.9    -0.6    38.9656    38.9852      743.2     26
  568        1       815     421      5.82     -0.1     4.9    -0.3    38.9823    39.0019      743.2     26
  569        1       804     425      5.76     -0.4     4.9    -0.1    38.9990    39.0186      743.2     26
  570        1       633     436      5.86     -0.8     4.9    -0.1    39.0156    39.0353      743.2     -1
  571        1       467     394      5.84     -1.4     4.9    -0.0    39.0323    39.0518      743.2     -1
  572        1       362     391      5.84     -2.0     4.9     0.3    39.0490    39.0685      743.2     27
  573        1       373     382      5.84     -2.6     4.9     0.1    39.0656    39.0853      743.2     27
  574        1       357     385      5.84     -3.3     4.9     0.0    39.0823    39.1017      743.2     27
  575        1       351     388      5.84     -4.1     4.9     0.1    39.0990    39.1184      743.2     27
  576        1       351     398      5.86     -4.7     4.9     0.1    39.1156    39.1352      743.2     27
  577        1       339     409      5.84     -5.3     4.9     0.3    39.1323    39.1518      743.2     27
  578        1       346     403      5.86     -5.8     4.9     0.6    39.1490    39.1686      743.2     27
  579        1       320     400      5.84     -6.1     4.9     0.5    39.1656    39.1852      743.2     27
  580        1       226     436      5.88     -6.2     4.8     0.6    39.1823    39.2019      743.2     28
  581        1       231     438      5.88     -6.3     4.8     0.2    39.1990    39.2185      743.2     28
  582        1       220     452      5.88     -6.3     4.8    -0.0    39.2156    39.2351      743.2     28
  583        1       221     457      5.84     -6.5     4.8    -0.8    39.2323    39.2518      743.2     28
  584        1       219     456      5.88     -6.5     4.9    -0.3    39.2490    39.2685      743.2     28
  585        1       216     468      5.86     -6.4     5.0    -0.3    39.2657    39.2851      743.2     28
  586        1       217     457      5.90     -6.3     5.2    -0.5    39.2823    39.3017      743.2     28
  587        1       215     457      5.92     -6.1     5.3    -0.3    39.2990    39.3183      743.1     28
  588        1       209     467      5.88     -6.1     5.4    -0.2    39.3157    39.3352      743.1     28
  589        1       215     462      5.92     -6.0     5.5    -0.3    39.3323    39.3519      743.1     28
  590        1       212     455      5.96     -6.0     5.6     0.2    39.3490    39.3684      743.1     28
  591        1       212     477      5.94     -6.0     5.8     0.2    39.3657    39.3851      743.1     28
  592        1       211     474      5.88     -5.9     6.0     0.3    39.3823    39.4018      743.1     28
  593        1       214     460      5.92     -5.9     6.0    -0.2    39.3990    39.4185      743.0     28
  594        1       215     461      5.94     -5.9     6.1    -0.1    39.4157    39.4352      743.0     28
  595        1       210     459      5.98     -5.9     6.2     0.2    39.4323    39.4517      743.0     28
  596        1       210     473      5.94     -5.8     6.3     0.7    39.4490    39.4686      743.0     28
  597        1       209     463      5.98     -5.7     6.3     0.8    39.4657    39.4851      743.0     28
  598        1       211     462      5.98     -5.6     6.3     0.8    39.4823    39.5018      743.0     28
  599        1       208     459      5.94     -5.6     6.3     1.4    39.4990    39.5185      743.0     28
  600        1       208     473      5.92     -5.5     6.3     1.2    39.5157    39.5351      743.0     28
  601        1       208     460      5.92     -5.4     6.3     1.0    39.5323    39.5520      743.2     28
  602        1       204     465      5.94     -5.4     6.3     1.4    39.5490    39.5685      743.3     28
  603        1       210     468      5.90     -5.4     6.3     0.2    39.5657    39.5851      743.3     28
  604        1       210     464      5.94     -5.4     6.3     0.2    39.5823    39.6017      743.3     28
  605        1       208     465      5.92     -5.3     6.4     0.5    39.5990    39.6184      743.2     28
  606        1       207     469      5.90     -5.3     6.5     0.9    39.6157    39.6352      742.9     28
  607        1       213     474      5.88     -5.2     6.6     0.7    39.6323    39.6518      742.9     28
  608        1       372     411      5.90     -5.1     6.7     0.8    39.6490    39.6685      742.9     -1
  609        1       552     366      5.90     -4.9     6.8     0.4    39.6657    39.6852      742.9     -1
  610        1       656     364      5.90     -4.7     6.9     0.4    39.6823    39.7021      742.9     29
  611        1       655     343      5.86     -4.5     7.0    -0.0    39.6990    39.7184      742.9     29
  612        1       658     356      5.88     -4.2     7.2    -0.1    39.7157    39.7351      742.9     29
  613        1       650     360      5.86     -3.9     7.3    -0.0    39.7323    39.7520      742.9     29
  614        1       650     343      5.86     -3.6     7.4     0.0    39.7490    39.7686      742.9     29
  615        1       643     359      5.84     -3.3     7.5    -0.2    39.7657    39.7852      742.9     29
  616        1       640     355      5.86     -2.9     7.6    -0.1    39.7823    39.8019      742.9     29
  617        1       650     363      5.82     -2.6     7.6    -0.3    39.7990    39.8186      742.9     29
  618        1       643     339      5.84     -2.3     7.6    -0.3    39.8157    39.8350      742.9     29
  619        1       641     345      5.82     -2.0     7.7    -0.2    39.8323    39.8518      742.9     29
  620        1       644     355      5.88     -1.7     7.8    -0.4    39.8490    39.8685      742.9     29
  621        1       638     344      5.88     -1.5     7.8    -0.4    39.8657    39.8851      742.9     29
  622        1       646     343      5.78     -1.2     7.8    -1.1    39.8823    39.9020      742.9     29
  623        1       646     367      5.78     -1.0     7.9    -1.0    39.8990    39.9184      742.9     29
  624        1       649     344      5.84     -0.8     7.9    -1.5    39.9157    39.9352      742.9     29
  625        1       649     339      5.84     -0.6     7.9    -1.3    39.9324    39.9520      742.8     29
  626        1       648     359      5.86     -0.4     8.0    -0.9    39.9490    39.9685      742.8     29
  627        1       651     354      5.84     -0.2     8.0    -0.6    39.9657    39.9852      742.8     29
  628        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  629        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  630        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  631        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  632        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  633        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  634        1       323     189      5.88      0.9     8.2    -2.8    40.0824    40.1020      742.7     30
  635        1       347     192      6.12      1.0     8.1    -2.8    40.0990    40.1184      742.7     30
  636        1       353     177      5.88      1.0     8.1    -2.2    40.1157    40.1351      742.9     30
  637        1       356     198      5.82      1.0     8.3    -2.9    40.1324    40.1519      742.9     30
  638        1       359     196      5.92      1.1     8.2    -2.1    40.1490    40.1685      742.9     30
  639        1       348     196      5.86      1.2     7.3    -1.9    40.1657    40.1852      742.8     30
  640        1       357     189      5.88      1.4     7.0    -1.3    40.1824    40.2018      742.2     30
  641        1       352     200      5.86      1.5     7.2    -0.9    40.1990    40.2187      742.0     30
  642        1       352     189      5.88      1.7     7.0    -0.8    40.2157    40.2352      742.0     30
  643        1       348     192      5.88      1.8     6.7    -0.3    40.2324    40.2518      742.0     30
  644        1       350     192      5.88      2.0     6.8    -0.2    40.2490    40.2685      742.0     30
  645        1       345     188      5.88      2.2     6.9    -0.1    40.2657    40.2852      742.0     30
  646        1       348     198      5.92      2.3     6.6     0.3    40.2824    40.3019      742.0     30
  647        1       342     185      5.94      2.4     6.6     0.7    40.2990    40.3186      741.9     30
  648        1       346     190      5.94      2.4     6.8     1.2    40.3157    40.3351      741.9     30
  649        1       347     178      5.94      2.4     6.8     0.9    40.3324    40.3519      741.9     30
  650        1       341     170      5.96      2.4     6.6     1.5    40.3490    40.3687      741.9     30
  651        1       339     186      5.98      2.5     6.7     2.1    40.3657    40.3852      741.9     30
  652        1       345     189      6.02      2.4     6.8     2.3    40.3824    40.4020      742.0     30
  653        1       342     179      6.00      2.2     6.7     1.7    40.3990    40.4185      742.3     30
  654        1       378     161      6.04      2.0     6.6     1.5    40.4157    40.4355      742.7     30
  655        1       387     126      5.98      1.9     6.6     1.1    40.4324    40.4518      742.8     31
  656        1       388     106      5.98      1.8     6.6     0.1    40.4490    40.4687      742.8     31
  657        1       385     126      6.02      1.8     6.5    -0.3    40.4657    40.4851      742.8     31
  658        1       387     112      6.06      1.9     6.4    -0.2    40.4824    40.5020      742.8     31
  659        1       391     109      6.04      1.9     6.4    -0.6    40.4991    40.5187      742.8     31
  660        1       390     116      6.02      2.1     6.3    -1.0    40.5157    40.5352      742.8     31
  661        1       392     113      6.00      2.2     6.1    -1.2    40.5324    40.5520      742.8     31
  662        1       383     127      6.02      2.3     6.1    -0.3    40.5491    40.5686      742.8     31
  663        1       438     214      6.04      2.4     6.1     0.2    40.5657    40.5853      742.8     -1
  664        1       498     336      6.06      2.4     5.9    -0.3    40.5824    40.6019      742.8     -1
  665        1       591     465      6.06      2.4     5.7    -0.6    40.5991    40.6185      742.8     -1
  666        1       646     636      6.04      2.4     5.6    -1.2    40.6157    40.6351      742.8     -1
  667        1       682     691      5.96      2.6     5.4    -1.1    40.6324    40.6520      742.8     32
  668        1       692     688      5.96      2.8     5.1    -1.5    40.6491    40.6687      742.7     32
  669        1       689     674      5.92      3.1     4.9    -1.8    40.6657    40.6852      742.6     32
  670        1       675     665      5.98      3.3     4.7    -2.2    40.6824    40.7019      742.6     32
  671        1       665     675      6.04      3.5     4.5    -1.7    40.6991    40.7185      742.6     32
  672        1       676     680      5.88      3.5     4.4    -2.7    40.7157    40.7353      742.5     32
  673        1       682     693      5.96      3.5     4.3    -2.2    40.7324    40.7519      742.4     32
  674        1       685     677      5.90      3.4     4.1    -2.5    40.7491    40.7685      742.3     32
  675        1       692     694      5.96      3.4     4.0    -2.0    40.7657    40.7853      741.7     32
  676        1       686     701      5.94      3.4     3.9    -2.1    40.7824    40.8019      741.5     32
  677        1       690     701      5.92      3.4     3.9    -1.8    40.7991    40.8185      741.3     32
  678        1       690     698      5.94      3.4     3.8    -1.7    40.8157    40.8353      741.4     32
  679        1       707     684      5.98      3.4     3.8    -1.7    40.8324    40.8519      741.4     32
  680        1       789     638      6.02      3.3     3.8    -1.6    40.8491    40.8686      741.4     33
  681        1       821     608      5.98      3.1     3.8    -2.2    40.8657    40.8852      741.4     33
  682        1       812     605      5.92      3.1     3.8    -2.5    40.8824    40.9019      741.4     33
  683        1       809     604      5.92      3.1     3.8    -2.7    40.8991    40.9185      741.3     33
  684        1       807     598      6.02      3.1     3.7    -2.6    40.9157    40.9352      741.2     33
  685        1       811     608      5.92      3.1     3.7    -2.6    40.9324    40.9519      740.8     33
  686        1       813     615      5.88      3.2     3.6    -3.2    40.9491    40.9685      740.6     33
  687        1       811     626      5.96      3.3     3.5    -3.1    40.9657    40.9853      740.6     33
  688        1       815     609      5.98      3.2     3.5    -2.7    40.9824    41.0019      740.5     33
  689        1       815     611      5.96      3.2     3.4    -2.6    40.9991    41.0185      739.9     33
  690        1       808     620      5.88      3.3     3.4    -2.6    41.0157    41.0352      739.7     33
  691        1       815     604      5.88      3.4     3.3    -3.5    41.0324    41.0519      739.7     33
  692        1       817     603      5.86      3.5     3.2    -4.0    41.0491    41.0685      739.7     33
  693        1       811     602      5.90      3.5     3.2    -4.6    41.0657    41.0853      739.6     33
  694        1       815     614      5.94      3.6     3.1    -3.9    41.0824    41.1019      738.9     33
  695        1       816     627      5.94      3.6     3.1    -3.7    41.0991    41.1185      737.6     33
  696        1       814     644      5.92      3.6     3.0    -2.9    41.1157    41.1352      736.2     33
  697        1       820     610      5.96      3.5     2.9    -2.4    41.1324    41.1518      735.3     33
  698        1       816     620      5.96      3.6     2.9    -1.8    41.1491    41.1685      735.2     33
  699        1       821     621      5.96      3.5     2.9    -1.5    41.1658    41.1853      735.2     33
  700        1       818     623      5.96      3.6     2.9    -1.1    41.1824    41.2019      735.2     33
  701        1       814     605      5.96      3.7     2.9    -1.3    41.1991    41.2186      735.2     33
  702        1       817     612      5.96      3.7     3.0    -1.3    41.2158    41.2352      735.2     33
  703        1       818     626      5.96      3.7     3.0    -1.2    41.2324    41.2520      735.2     33
  704        1       816     628      6.00      3.7     3.0    -1.2    41.2491    41.2687      735.2     33
  705        1       822     641      6.00      3.7     3.1    -0.9    41.2658    41.2853      735.2     33
  706        1       820     647      6.00      3.6     3.1    -0.8    41.2824    41.3019      735.2     33
  707        1       819     635      5.96      3.4     3.1    -0.8    41.2991    41.3185      735.2     33
  708        1       817     607      6.04      3.3     3.1    -0.8    41.3158    41.3354      735.2     33
  709        1       815     638      6.04      3.1     3.1    -0.6    41.3324    41.3520      735.2     33
  710        1       790     567      6.00      2.9     3.0    -0.9    41.3491    41.3688      735.2     33
  711        1       750     467      6.02      2.8     3.0    -1.8    41.3658    41.3854      735.2     -1
  712        1       701     385      6.04      2.7     3.1    -1.1    41.3824    41.4019      735.2     34
  713        1       717     391      6.06      2.7     3.1    -0.3    41.3991    41.4186      735.1     34
  714        1       698     389      6.06      2.6     3.1    -0.1    41.4158    41.4352      734.5     34
  715        1       700     384      6.06      2.6     3.1    -0.1    41.4324    41.4520      734.4     34
  716        1       697     389      6.02      2.5     3.1     0.3    41.4491    41.4687      734.4     34
  717        1       698     386      6.02      2.5     3.1     0.3    41.4658    41.4854      734.4     34
  718        1       697     377      6.00      2.4     3.1     0.3    41.4824    41.5020      734.4     34
  719        1       631     381      6.00      2.4     3.1    -0.0    41.4991    41.5186      734.4     35
  720        1       582     368      6.00      2.3     3.2    -0.1    41.5158    41.5354      734.4     35
  721        1       573     370      5.98      2.2     3.2     0.2    41.5324    41.5519      734.4     35
  722        1       570     351      5.98      2.1     3.2     0.5    41.5491    41.5686      734.4     35
  723        1       576     359      5.96      2.0     3.3     0.3    41.5658    41.5855      734.4     35
  724        1       567     360      5.96      1.9     3.4     0.5    41.5824    41.6020      734.4     35
  725        1       575     353      6.00      1.8     3.5     0.5    41.5991    41.6188      734.4     35
  726        1       570     360      5.94      1.6     3.5     1.2    41.6158    41.6354      734.4     35
  727        1       575     367      5.92      1.5     3.6     1.5    41.6324    41.6521      734.4     35
  728        1       570     363      5.98      1.3     3.7     1.9    41.6491    41.6689      734.4     35
  729        1       570     358      6.02      1.1     3.7     1.6    41.6658    41.6852      734.6     35
  730        1       576     352      6.00      0.9     3.8     1.5    41.6824    41.7019      734.7     35
  731        1       568     367      5.96      0.7     3.9     0.9    41.6991    41.7187      734.8     35
  732        1       563     366      5.98      0.5     3.9     0.9    41.7158    41.7354      734.8     35
  733        1       568     361      5.98      0.3     4.0     0.9    41.7324    41.7520      734.8     35
  734        1       577     353      6.00      0.1     4.0     1.1    41.7491    41.7687      734.8     35
  735        1       574     364      5.94     -0.1     4.1     1.1    41.7658    41.7853      734.8     35
  736        1       573     358      6.00     -0.3     4.2     1.3    41.7824    41.8019      734.8     35
  737        1       491     364      5.94     -0.5     4.3     1.2    41.7991    41.8188      734.8     36
  738        1       438     349      6.04     -0.8     4.3     1.6    41.8158    41.8352      735.0     36
  739        1       439     368      6.02     -1.1     4.4     1.3    41.8325    41.8520      735.0     36
  740        1       443     367      6.02     -1.3     4.5     1.0    41.8491    41.8687      734.9     36
  741        1       442     360      6.02     -1.5     4.5     1.4    41.8658    41.8854      734.9     36
  742        1       442     359      6.00     -1.8     4.5     1.4    41.8825    41.9021      734.9     36
  743        1       447     356      6.02     -2.1     4.6     1.7    41.8991    41.9186      734.9     36
  744        1       443     363      6.02     -2.4     4.6     2.0    41.9158    41.9355      734.9     36
  745        1       441     364      6.00     -2.7     4.7     2.4    41.9325    41.9521      734.9     36
  746        1       444     357      6.00     -3.0     4.8     2.2    41.9491    41.9690      734.9     36
  747        1       442     370      6.04     -3.3     4.9     2.5    41.9658    41.9854      735.0     36
  748        1       442     369      6.06     -3.6     5.0     2.2    41.9825    42.0020      735.3     36
  749        1       444     353      6.04     -3.9     5.0     2.6    41.9991    42.0188      735.5     36
  750        1       440     362      6.02     -4.2     5.1     2.5    42.0158    42.0353      735.6     36
  751        1       441     365      6.02     -4.4     5.2     2.4    42.0325    42.0522      735.6     36
  752        1       441     356      6.02     -4.5     5.3     2.4    42.0491    42.0686      736.0     36
  753        1       443     353      6.04     -4.5     5.4     2.3    42.0658    42.0853      736.1     36
  754        1       449     350      6.04     -4.7     5.4     2.3    42.0825    42.1020      736.1     36
  755        1       366     382      6.04     -4.7     5.5     2.7    42.0991    42.1186      736.1     -1
  756        1       298     408      6.04     -4.8     5.5     2.8    42.1158    42.1354      736.1     37
  757        1       302     395      6.08     -4.8     5.5     3.8    42.1325    42.1522      736.1     37
  758        1       300     411      6.08     -4.8     5.6     3.3    42.1491    42.1688      736.5     37
  759        1       300     406      6.10     -4.8     5.6     3.3    42.1658    42.1853      736.7     37
  760        1       301     408      6.06     -4.7     5.6     3.5    42.1825    42.2021      737.5     37
  761        1       298     408      6.06     -4.7     5.7     3.3    42.1991    42.2189      737.9     37
  762        1       291     427      6.02     -4.7     5.7     2.9    42.2158    42.2354      738.0     37
  763        1       297     428      6.06     -4.8     5.8     3.1    42.2325    42.2521      738.3     37
  764        1       299     405      6.10     -4.9     5.8     3.7    42.2491    42.2689      738.4     37
  765        1       302     409      6.04     -5.1     5.9     3.6    42.2658    42.2855      738.4     37
  766        1       300     412      6.06     -5.1     5.9     3.5    42.2825    42.3023      738.6     37
  767        1       218     431      6.14     -5.2     5.9     3.7    42.2991    42.3189      739.2     38
  768        1       185     447      6.04     -5.3     6.0     3.7    42.3158    42.3354      739.5     38
  769        1       189     444      6.12     -5.3     6.0     3.7    42.3325    42.3521      739.6     38
  770        1       182     442      6.08     -5.3     6.0     3.7    42.3492    42.3688      740.1     38
  771        1       186     439      6.06     -5.4     6.1     3.8    42.3658    42.3855      740.5     38
  772        1       184     446      6.02     -5.5     6.1     3.5    42.3825    42.4020      740.9     38
  773        1       182     456      5.98     -5.5     6.1     2.9    42.3992    42.4187      741.1     38
  774        1       183     456      6.00     -5.6     6.1     2.5    42.4158    42.4354      741.4     38
  775        1       176     458      5.98     -5.7     6.1     2.4    42.4325    42.4519      741.4     38
  776        1       178     455      6.02     -5.7     6.0     2.1    42.4492    42.4688      741.4     38
  777        1       180     453      6.02     -5.6     6.0     2.0    42.4658    42.4854      741.4     38
  778        1       179     450      6.02     -5.7     6.0     2.4    42.4825    42.5022      741.4     38
  779        1       177     447      6.04     -5.7     6.0     2.4    42.4992    42.5189      741.4     38
  780        1       179     446      6.06     -5.8     5.9     2.7    42.5158    42.5356      741.5     38
  781        1       177     445      6.06     -5.8     6.0     2.6    42.5325    42.5519      741.8     38
  782        1       174     449      6.04     -5.8     6.0     2.6    42.5492    42.5687      741.8     38
  783        1       176     441      6.08     -5.7     6.0     2.6    42.5658    42.5853      742.0     38
  784        1       172     446      6.06     -5.5     5.9     2.2    42.5825    42.6021      742.0     38
  785        1       173     453      6.04     -5.4     5.9     2.1    42.5992    42.6187      742.0     38
  786        1       176     451      6.04     -5.3     5.9     1.5    42.6158    42.6353      742.0     38
  787        1       173     445      6.06     -5.2     5.9     1.8    42.6325    42.6521      742.0     38
  788        1       177     438      6.06     -5.2     5.9     2.0    42.6492    42.6686      742.0     38
  789        1       171     450      6.04     -5.2     5.9     1.6    42.6658    42.6855      742.0     38
  790        1       177     435      6.06     -5.0     5.9     1.6    42.6825    42.7020      742.0     38
  791        1       313     435      6.08     -4.8     5.9     1.7    42.6992    42.7186      742.0     -1
  792        1       503     412      6.06     -4.6     5.9     1.1    42.7158    42.7352      742.0     -1
  793        1       683     385      6.04     -4.4     6.0     0.8    42.7325    42.7520      742.0     39
  794        1       745     376      6.10     -4.2     6.2     1.2    42.7492    42.7687      742.0     39
  795        1       754     372      6.04     -3.9     6.3     0.4    42.7658    42.7854      742.0     39
  796        1       743     374      6.02     -3.7     6.3     0.5    42.7825    42.8019      742.0     39
  797        1       748     383      6.04     -3.4     6.5     0.4    42.7992    42.8188      742.0     39
  798        1       759     398      6.04     -3.1     6.5     0.5    42.8158    42.8355      742.0     39
  799        1       755     385      6.04     -2.8     6.6     0.2    42.8325    42.8521      742.0     39
  800        1       755     395      6.04     -2.4     6.6     0.3    42.8492    42.8687      742.0     39
  801        1       746     390      6.02     -2.0     6.7     0.5    42.8658    42.8854      742.0     39
  802        1       747     367      6.02     -1.5     6.6     0.5    42.8825    42.9022      742.0     39
  803        1       734     384      6.00     -1.0     6.7     0.2    42.8992    42.9189      742.0     39
  804        1       735     385      5.96     -0.4     6.7     0.2    42.9158    42.9354      742.0     39
  805        1       744     379      5.98      0.2     6.7     0.2    42.9325    42.9522      742.0     39
  806        1       744     362      5.98      0.8     6.7    -0.1    42.9492    42.9687      742.0     39
  807        1       751     383      5.96      1.4     6.7    -0.1    42.9658    42.9853      742.0     39
  808        1       761     370      5.90      2.0     6.7    -0.0    42.9825    43.0020      742.0     39
  809        1       760     368      5.88      2.6     6.7    -0.5    42.9992    43.0189      742.0     39
  810        1       749     366      6.02      3.1     6.6    -0.9    43.0159    43.0354      742.0     39
  811        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  812        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  813        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  814        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  815        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  816        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  817        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0     -1
  818        1       849     375      5.86      2.4     6.5    -0.3    43.1492    43.1687      742.0     40
  819        1       851     373      6.18      2.3     6.6    -0.6    43.1659    43.1854      742.7     40
  820        1       850     384      6.00      2.3     6.8    -0.8    43.1825    43.2022      743.0     40
  821        1       846     385      6.00      2.4     6.7    -1.2    43.1992    43.2187      743.0     40
  822        1       852     385      5.92      2.6     5.9    -1.2    43.2159    43.2354      743.0     40
  823        1       853     371      6.02      2.7     5.1    -0.6    43.2325    43.2522      743.0     40
  824        1       850     372      6.00      2.8     5.0    -0.6    43.2492    43.2687      743.0     40
  825        1       849     371      5.96      3.0     4.9    -0.6    43.2659    43.2853      743.0     40
  826        1       855     385      6.02      3.2     4.5    -0.8    43.2825    43.3021      743.0     40
  827        1       854     389      5.92      3.4     4.3    -1.6    43.2992    43.3186      743.0     40
  828        1       851     379      5.96      3.5     4.4    -1.6    43.3159    43.3353      743.0     40
  829        1       853     391      5.98      3.7     4.4    -1.7    43.3325    43.3520      743.0     40
  830        1       855     396      6.06      3.8     4.3    -1.4    43.3492    43.3687      742.5     40
  831        1       848     393      5.98      3.8     4.4    -1.2    43.3659    43.3854      742.3     40
  832        1       855     387      6.00      3.9     4.4    -1.7    43.3825    43.4020      742.3     40
  833        1       856     395      6.04      3.9     4.4    -1.3    43.3992    43.4186      742.3     40
  834        1       889     413      6.10      3.8     4.4    -1.0    43.4159    43.4354      742.3     40
  835        1       905     414      6.08      3.6     4.4    -1.1    43.4325    43.4521      742.2     40
  836        1       908     415      6.10      3.6     4.3    -1.3    43.4492    43.4687      742.2     40
  837        1       907     434      6.12      3.5     4.3    -0.9    43.4659    43.4853      742.2     40
  838        1       907     426      6.14      3.5     4.2    -1.1    43.4825    43.5021      742.2     40
  839        1       909     414      6.16      3.5     4.2    -1.1    43.4992    43.5187      742.2     40
  840        1       908     431      6.12      3.6     4.2    -0.8    43.5159    43.5355      742.2     40
  841        1       909     416      6.18      3.7     4.1    -1.1    43.5325    43.5520      742.1     40
  842        1       911     436      6.18      3.7     4.1    -0.8    43.5492    43.5687      742.1     40
  843        1       907     415      6.14      3.8     4.1    -1.0    43.5659    43.5855      742.1     40
  844        1       908     436      6.20      3.8     4.1    -1.2    43.5825    43.6020      742.1     40
  845        1       913     439      6.18      3.8     4.1    -0.8    43.5992    43.6186      742.1     40
  846        1       913     424      6.20      3.7     4.1    -0.9    43.6159    43.6354      742.1     40
  847        1       932     457      6.22      3.6     4.1    -1.0    43.6325    43.6521      742.1     41
  848        1       947     453      6.20      3.4     4.0    -1.0    43.6492    43.6686      742.1     41
  849        1       944     448      6.14      3.2     4.0    -1.7    43.6659    43.6854      742.1     41
  850        1       945     448      6.16      3.1     4.0    -1.7    43.6826    43.7021      742.1     41
  851        1       943     468      6.12      3.1     3.9    -1.9    43.6992    43.7187      742.1     41
  852        1       948     474      6.12      3.1     3.9    -1.8    43.7159    43.7354      741.9     41
  853        1       941     463      6.10      3.1     3.9    -1.4    43.7326    43.7520      741.8     41
  854        1       948     452      6.10      3.1     3.8    -2.3    43.7492    43.7686      741.8     41
  855        1       944     460      6.16      3.1     3.8    -1.8    43.7659    43.7855      741.8     41
  856        1       946     454      6.10      3.2     3.7    -1.8    43.7826    43.8020      741.7     41
  857        1       944     466      6.10      3.2     3.7    -1.4    43.7992    43.8188      741.1     41
  858        1       944     474      6.12      3.2     3.7    -0.8    43.8159    43.8352      740.9     41
  859        1       944     472      6.06      3.3     3.6    -0.5    43.8326    43.8521      740.9     41
  860        1       943     466      6.10      3.4     3.6    -0.6    43.8492    43.8688      740.9     41
  861        1       942     465      6.04      3.4     3.6    -0.7    43.8659    43.8856      740.9     41
  862        1       941     454      6.02      3.6     3.5    -1.3    43.8826    43.9021      740.9     41
  863        1       946     452      6.06      3.8     3.5    -1.3    43.8992    43.9187      740.9     41
  864        1      1067     420      6.04      3.9     3.4    -1.1    43.9159    43.9354      740.8     -1
  865        1      1159     380      5.94      4.1     3.4    -0.9    43.9326    43.9521      740.6     42
  866        1      1146     369      6.06      4.1     3.3    -0.2    43.9492    43.9689      740.6     42
  867        1      1161     348      6.08      4.1     3.2    -0.2    43.9659    43.9856      740.6     42
  868        1      1161     354      6.00      4.0     3.1    -0.3    43.9826    44.0023      740.6     42
