Gazepoint Trace Data File,  07:02:54  03/30/2017 
sampindx  EyeFound   XPos   YPos   PupilDiam    EyeX    EyeY   EyeZ   GazeTiSec   RpTiSec   FoucsRange    FixIndx
  481        1       270      88      6.48     -4.1     6.2     2.0    45.1482    45.1678      748.9     23
  482        1       275      90      6.42     -4.1     6.2     1.9    45.1649    45.1843      748.9     23
  483        1       270      79      6.46     -4.1     6.2     3.1    45.1815    45.2012      748.9     23
  484        1       266      86      6.42     -4.2     6.2     3.1    45.1982    45.2178      748.9     23
  485        1       270      84      6.42     -4.3     6.2     2.4    45.2149    45.2342      749.0     23
  486        1       267      81      6.44     -4.3     6.2     2.8    45.2315    45.2509      749.6     23
  487        1       265      83      6.40     -4.4     6.2     2.3    45.2482    45.2676      749.9     23
  488        1       289     109      6.40     -4.4     6.2     2.0    45.2649    45.2847      750.0     23
  489        1       432     220      6.54     -4.4     6.2     1.6    45.2815    45.3011      750.4     -1
  490        1       550     309      6.48     -4.3     6.2     1.1    45.2982    45.3177      750.4     -1
  491        1       662     360      6.42     -4.1     6.1     0.8    45.3149    45.3344      750.4     24
  492        1       702     370      6.44     -3.8     6.0     0.4    45.3315    45.3513      750.4     24
  493        1       703     374      6.46     -3.5     5.9     0.5    45.3482    45.3677      750.4     24
  494        1       700     359      6.50     -3.1     5.8     0.3    45.3649    45.3845      750.4     24
  495        1       702     360      6.46     -2.6     5.6    -0.2    45.3816    45.4011      750.5     24
  496        1       695     380      6.54     -2.1     5.5    -0.1    45.3982    45.4178      750.5     24
  497        1       702     361      6.58     -1.5     5.3    -0.3    45.4149    45.4342      750.5     24
  498        1       697     382      6.54     -0.9     5.1    -0.4    45.4316    45.4510      750.5     24
  499        1       684     359      6.48     -0.2     5.0    -1.3    45.4482    45.4677      750.5     24
  500        1       695     376      6.64      0.4     4.9    -1.0    45.4649    45.4845      750.5     24
  501        1       696     357      6.56      1.1     4.7    -2.0    45.4816    45.5009      750.4     24
  502        1       699     380      6.64      1.8     4.6    -1.6    45.4982    45.5177      749.8     24
  503        1       698     363      6.64      2.3     4.4    -1.8    45.5149    45.5343      749.7     24
  504        1       701     370      6.66      2.9     4.3    -1.4    45.5316    45.5512      749.2     24
  505        1       699     371      6.76      3.4     4.2    -1.0    45.5482    45.5678      749.0     24
  506        1       696     365      6.74      3.6     4.1    -1.0    45.5649    45.5845      749.0     24
  507        1       706     353      6.72      3.9     4.0    -1.2    45.5816    45.6010      749.0     24
  508        1       790     398      6.84      3.9     3.9    -1.0    45.5982    45.6177      749.0     25
  509        1       802     399      6.74      3.9     3.8    -0.9    45.6149    45.6345      749.0     25
  510        1       803     374      6.76      3.8     3.7    -1.3    45.6316    45.6510      749.0     25
  511        1       804     400      6.82      3.7     3.6    -1.2    45.6482    45.6678      749.0     25
  512        1       801     382      6.80      3.7     3.5    -1.6    45.6649    45.6843      749.0     25
  513        1       801     381      6.82      3.6     3.4    -1.7    45.6816    45.7011      749.0     25
  514        1       795     389      6.86      3.5     3.3    -1.3    45.6982    45.7176      749.0     25
  515        1       797     402      6.88      3.4     3.3    -0.9    45.7149    45.7343      749.0     25
  516        1       798     399      6.90      3.3     3.2    -0.9    45.7316    45.7512      749.0     25
  517        1       794     391      6.92      3.3     3.2    -0.7    45.7482    45.7676      749.0     25
  518        1       796     377      6.92      3.3     3.1    -1.2    45.7649    45.7844      749.0     25
  519        1       797     377      6.94      3.3     3.1    -1.5    45.7816    45.8011      749.0     25
  520        1       799     379      6.94      3.3     3.0    -2.1    45.7982    45.8177      749.0     25
  521        1       800     385      6.94      3.3     3.0    -2.0    45.8149    45.8345      749.0     25
  522        1       793     390      6.96      3.3     2.9    -1.5    45.8316    45.8510      749.0     25
  523        1       796     398      7.00      3.3     2.9    -1.2    45.8482    45.8677      748.5     25
  524        1       795     389      7.02      3.2     2.9    -0.8    45.8649    45.8844      748.2     25
  525        1       797     384      7.04      3.2     2.9    -0.5    45.8816    45.9012      748.2     25
  526        1       792     388      7.02      3.2     2.9    -0.4    45.8982    45.9177      748.2     25
  527        1       795     379      7.02      3.2     2.9    -1.2    45.9149    45.9343      748.2     25
  528        1       799     379      7.02      3.2     2.9    -1.1    45.9316    45.9511      748.2     25
  529        1       792     377      7.04      3.2     2.9    -1.0    45.9483    45.9677      748.1     25
  530        1       798     389      6.98      3.2     2.9    -2.0    45.9649    45.9844      748.0     25
  531        1       797     384      7.06      3.2     2.9    -2.1    45.9816    46.0011      747.9     25
  532        1       795     387      7.04      3.1     2.9    -2.3    45.9983    46.0177      747.8     25
  533        1       793     381      7.06      3.0     2.9    -1.6    46.0149    46.0345      747.3     25
  534        1       795     382      7.10      2.9     2.9    -0.9    46.0316    46.0510      747.0     25
  535        1       793     393      7.08      2.8     2.9    -1.0    46.0483    46.0677      747.0     25
  536        1       794     379      7.12      2.7     2.9    -0.4    46.0649    46.0845      747.0     25
  537        1       801     379      7.18      2.6     2.9    -0.3    46.0816    46.1011      747.0     25
  538        1       795     383      7.16      2.4     2.9    -0.4    46.0983    46.1177      747.0     25
  539        1       787     385      7.16      2.2     2.9    -0.2    46.1149    46.1345      747.0     25
  540        1       789     397      7.14      2.0     2.8    -0.1    46.1316    46.1511      747.0     25
  541        1       654     367      7.18      1.8     2.8    -0.3    46.1483    46.1677      747.0     -1
  542        1       489     356      7.18      1.6     2.8    -0.5    46.1649    46.1843      747.0     26
  543        1       469     347      7.22      1.4     2.9    -0.3    46.1816    46.2010      747.0     26
  544        1       470     349      7.22      1.1     2.9    -0.0    46.1983    46.2177      747.0     26
  545        1       462     334      7.24      0.9     2.9     0.2    46.2149    46.2344      747.0     26
  546        1       464     340      7.24      0.7     3.0     0.3    46.2316    46.2511      747.0     26
  547        1       469     339      7.20      0.5     3.0    -0.1    46.2483    46.2678      747.0     26
  548        1       466     351      7.14      0.2     3.0    -0.2    46.2649    46.2845      747.0     26
  549        1       464     352      7.20     -0.0     3.1    -0.7    46.2816    46.3011      747.0     26
  550        1       463     349      7.18     -0.2     3.1    -0.6    46.2983    46.3179      747.0     26
  551        1       462     355      7.18     -0.5     3.1    -0.5    46.3149    46.3344      747.0     26
  552        1       464     357      7.18     -0.7     3.2    -0.4    46.3316    46.3512      747.0     26
  553        1       463     347      7.22     -0.9     3.2    -0.3    46.3483    46.3678      747.0     26
  554        1       467     339      7.20     -1.2     3.2    -0.2    46.3649    46.3845      747.0     26
  555        1       465     354      7.14     -1.4     3.3    -1.1    46.3816    46.4011      747.0     26
  556        1       464     350      7.18     -1.6     3.3    -0.9    46.3983    46.4178      747.0     26
  557        1       457     351      7.22     -1.8     3.4     0.5    46.4150    46.4347      746.9     26
  558        1       465     346      7.24     -2.0     3.4     1.0    46.4316    46.4511      746.6     26
  559        1       463     346      7.18     -2.2     3.4     1.1    46.4483    46.4679      746.5     26
  560        1       463     347      7.18     -2.3     3.5     1.2    46.4650    46.4846      746.8     26
  561        1       463     350      7.14     -2.5     3.5     0.8    46.4816    46.5012      746.9     26
  562        1       449     338      7.22     -2.6     3.5     1.5    46.4983    46.5180      746.9     26
  563        1       369     261      7.20     -2.8     3.5     1.2    46.5150    46.5345      746.9     -1
  564        1       307     226      7.16     -3.0     3.5     0.8    46.5316    46.5511      746.9     27
  565        1       302     221      7.18     -3.1     3.5     0.5    46.5483    46.5679      747.2     27
  566        1       301     221      7.22     -3.3     3.5     0.5    46.5650    46.5846      747.3     27
  567        1       307     222      7.20     -3.1     3.5     0.3    46.5816    46.6012      747.3     27
  568        1       300     211      7.24     -3.1     3.5     0.3    46.5983    46.6178      747.3     27
  569        1       295     231      7.24     -3.1     3.5     0.3    46.6150    46.6349      747.3     27
  570        1       294     230      7.26     -3.2     3.6     0.4    46.6316    46.6512      747.3     27
  571        1       299     228      7.26     -3.3     3.6     0.4    46.6483    46.6676      747.3     27
  572        1       297     219      7.30     -3.4     3.6     0.4    46.6650    46.6846      747.4     27
  573        1       292     219      7.22     -3.5     3.6    -0.0    46.6816    46.7012      747.4     27
  574        1       295     215      7.26     -3.6     3.6    -0.2    46.6983    46.7178      747.4     27
  575        1       296     213      7.28     -3.7     3.7     0.1    46.7150    46.7344      747.4     27
  576        1       299     221      7.22     -3.8     3.7    -0.2    46.7316    46.7511      747.4     27
  577        1       298     220      7.24     -3.9     3.7    -0.7    46.7483    46.7677      747.4     27
  578        1       294     215      7.30     -4.0     3.7    -0.1    46.7650    46.7845      747.4     27
  579        1       292     215      7.28     -4.0     3.7    -0.0    46.7816    46.8012      747.4     27
  580        1       291     224      7.28     -4.0     3.7    -0.1    46.7983    46.8179      747.4     27
  581        1       324     244      7.26     -3.9     3.6    -0.3    46.8150    46.8345      747.4     27
  582        1       421     399      7.40     -3.8     3.6    -0.3    46.8316    46.8511      747.4     -1
  583        1       492     567      7.44     -3.7     3.5    -0.2    46.8483    46.8678      747.4     -1
  584        1       558     629      7.38     -3.6     3.4    -0.2    46.8650    46.8844      747.4     28
  585        1       558     611      7.44     -3.5     3.3    -0.7    46.8817    46.9012      747.4     28
  586        1       558     638      7.44     -3.4     3.2    -0.3    46.8983    46.9177      747.4     28
  587        1       556     618      7.36     -3.3     3.1    -1.3    46.9150    46.9344      747.4     28
  588        1       557     643      7.44     -3.2     2.9    -1.2    46.9317    46.9511      747.4     28
  589        1       556     621      7.38     -3.1     2.8    -2.4    46.9483    46.9678      747.3     28
  590        1       555     626      7.48     -3.0     2.6    -2.0    46.9650    46.9845      746.7     28
  591        1       558     631      7.48     -2.9     2.5    -1.5    46.9817    47.0011      746.3     28
  592        1       561     617      7.46     -2.9     2.3    -2.4    46.9983    47.0179      745.8     28
  593        1       557     642      7.54     -2.8     2.2    -1.4    47.0150    47.0346      745.5     28
  594        1       555     640      7.56     -2.7     2.1    -0.8    47.0317    47.0512      745.5     28
  595        1       558     639      7.58     -2.7     2.0    -0.2    47.0483    47.0678      744.8     28
  596        1       559     617      7.56     -2.6     2.0    -0.6    47.0650    47.0845      744.3     28
  597        1       471     562      7.58     -2.6     1.9    -0.9    47.0817    47.1012      744.3     -1
  598        1       356     445      7.58     -2.7     1.9    -0.9    47.0983    47.1180      744.3     29
  599        1       333     406      7.60     -2.8     2.0    -0.8    47.1150    47.1346      744.3     29
  600        1       328     391      7.54     -2.8     2.1    -1.0    47.1317    47.1511      744.3     29
  601        1       320     397      7.54     -2.9     2.2    -1.4    47.1483    47.1680      744.3     29
  602        1       316     406      7.58     -3.0     2.2    -1.4    47.1650    47.1846      744.2     29
  603        1       311     400      7.58     -3.1     2.3    -1.2    47.1817    47.2012      744.3     29
  604        1       308     414      7.62     -3.1     2.4    -0.9    47.1983    47.2178      744.3     29
  605        1       312     418      7.62     -3.2     2.4    -0.8    47.2150    47.2346      744.3     29
  606        1       308     418      7.62     -3.3     2.5    -0.8    47.2317    47.2511      744.3     29
  607        1       312     408      7.60     -3.4     2.6    -0.8    47.2483    47.2679      744.3     29
  608        1       310     399      7.58     -3.5     2.6    -1.4    47.2650    47.2845      744.3     29
  609        1       307     416      7.64     -3.7     2.6    -1.1    47.2817    47.3013      744.3     29
  610        1       306     407      7.60     -3.8     2.7    -1.7    47.2983    47.3179      744.2     29
  611        1       308     412      7.54     -3.9     2.7    -2.5    47.3150    47.3346      744.1     29
  612        1       311     408      7.58     -3.8     2.8    -2.3    47.3317    47.3512      744.1     29
  613        1       285     412      7.64     -3.9     2.8    -2.0    47.3483    47.3679      744.0     29
  614        1       269     410      7.60     -3.9     2.8    -1.4    47.3650    47.3848      743.2     29
  615        1       267     395      7.56     -3.9     2.9    -1.1    47.3817    47.4011      742.8     29
  616        1       263     395      7.56     -3.9     3.0    -1.0    47.3984    47.4178      742.8     29
  617        1       262     388      7.54     -3.9     3.0    -1.2    47.4150    47.4345      742.8     29
  618        1       262     407      7.58     -4.0     3.1    -0.7    47.4317    47.4511      742.8     29
  619        1       264     404      7.58     -4.0     3.2    -0.7    47.4484    47.4679      742.8     29
  620        1       260     407      7.62     -4.0     3.2     0.2    47.4650    47.4845      742.8     29
  621        1       261     405      7.56     -4.1     3.2     0.1    47.4817    47.5011      742.7     29
  622        1       264     409      7.58     -4.0     3.3    -0.0    47.4984    47.5179      742.7     29
  623        1       269     394      7.58     -4.0     3.3     0.0    47.5150    47.5345      742.7     29
  624        1       265     400      7.54     -4.0     3.3    -0.2    47.5317    47.5513      742.7     29
  625        1       270     403      7.56     -4.0     3.4    -0.7    47.5484    47.5679      742.7     29
  626        1       265     401      7.62     -4.0     3.5    -0.6    47.5650    47.5846      742.7     29
  627        1       269     395      7.60     -4.0     3.6    -0.2    47.5817    47.6014      742.7     29
  628        1       266     403      7.60     -4.0     3.6    -0.4    47.5984    47.6179      742.7     29
  629        1       263     400      7.64     -3.9     3.7    -0.2    47.6150    47.6345      742.7     29
  630        1       261     393      7.64     -3.9     3.8     0.1    47.6317    47.6512      742.7     29
  631        1       266     396      7.66     -3.9     3.9     0.4    47.6484    47.6678      742.7     29
  632        1       262     407      7.68     -3.9     4.0     0.4    47.6650    47.6845      742.7     29
  633        1       267     396      7.70     -4.0     4.0     0.7    47.6817    47.7011      742.7     29
  634        1       260     402      7.72     -4.1     4.1     1.2    47.6984    47.7178      742.7     29
  635        1       261     404      7.70     -4.3     4.2     1.4    47.7150    47.7345      742.7     29
  636        1       260     399      7.72     -4.4     4.3     1.8    47.7317    47.7513      742.7     29
  637        1       254     391      7.72     -4.5     4.3     1.7    47.7484    47.7679      742.7     29
  638        1       271     410      7.72     -4.6     4.4     1.0    47.7650    47.7845      742.7     29
  639        1       444     397      7.80     -4.6     4.5     1.4    47.7817    47.8011      742.7     -1
  640        1       613     372      7.80     -4.4     4.5     1.3    47.7984    47.8178      742.7     30
  641        1       638     344      7.80     -4.3     4.6     1.0    47.8150    47.8344      742.7     30
  642        1       651     344      7.84     -4.2     4.6     0.8    47.8317    47.8514      742.7     30
  643        1       649     353      7.80     -4.1     4.7     0.9    47.8484    47.8678      742.7     30
  644        1       642     352      7.82     -4.0     4.7     1.6    47.8650    47.8846      742.7     30
  645        1       649     360      7.76     -4.0     4.8     1.3    47.8817    47.9011      742.7     30
  646        1       648     348      7.80     -3.9     4.8     1.3    47.8984    47.9179      742.8     30
  647        1       642     362      7.76     -3.8     4.9     0.5    47.9151    47.9345      743.1     30
  648        1       645     366      7.80     -3.7     5.0     1.0    47.9317    47.9511      743.2     30
  649        1       644     360      7.76     -3.5     5.0     1.1    47.9484    47.9678      743.2     30
  650        1       651     348      7.72     -3.4     5.1     1.0    47.9651    47.9846      743.2     30
  651        1       644     346      7.70     -3.2     5.1     1.0    47.9817    48.0012      743.2     30
  652        1       640     366      7.64     -3.0     5.2     0.6    47.9984    48.0178      743.2     30
  653        1       644     366      7.66     -2.8     5.3     0.5    48.0151    48.0347      743.2     30
  654        1       644     367      7.62     -2.6     5.3     0.6    48.0317    48.0512      743.1     30
  655        1       648     370      7.62     -2.4     5.4     0.7    48.0484    48.0678      743.1     30
  656        1       640     357      7.62     -2.2     5.4     0.9    48.0651    48.0844      743.1     30
  657        1       645     351      7.60     -2.0     5.4     0.9    48.0817    48.1013      743.1     30
  658        1       639     354      7.60     -1.8     5.5     1.1    48.0984    48.1178      743.1     30
  659        1       645     374      7.60     -1.6     5.5     1.0    48.1151    48.1345      743.1     30
  660        1       644     368      7.60     -1.5     5.6     1.3    48.1317    48.1512      743.1     30
  661        1       643     373      7.56     -1.4     5.6     1.0    48.1484    48.1679      743.1     30
  662        1       644     371      7.58     -1.2     5.6     1.3    48.1651    48.1845      743.1     30
  663        1       647     368      7.58     -1.1     5.7     1.4    48.1817    48.2012      743.1     30
  664        1       552     381      7.62     -1.1     5.7     1.7    48.1984    48.2178      743.1     31
  665        1       492     384      7.56     -1.0     5.7     2.0    48.2151    48.2346      743.1     31
  666        1       482     371      7.54     -1.0     5.7     2.3    48.2317    48.2512      743.1     31
  667        1       487     365      7.50     -1.0     5.7     2.4    48.2484    48.2678      743.1     31
  668        1       482     356      7.52     -0.9     5.7     3.2    48.2651    48.2848      743.3     31
  669        1       483     363      7.44     -0.9     5.7     2.8    48.2817    48.3012      743.5     31
  670        1       479     354      7.46     -0.8     5.8     3.1    48.2984    48.3181      743.6     31
  671        1       486     355      7.42     -0.8     5.8     2.8    48.3151    48.3346      744.1     31
  672        1       483     355      7.44     -0.7     5.8     2.7    48.3317    48.3512      744.5     31
  673        1       480     370      7.40     -0.6     5.8     2.0    48.3484    48.3678      744.6     31
  674        1       486     384      7.38     -0.5     5.9     1.7    48.3651    48.3845      744.7     31
  675        1       483     379      7.40     -0.5     5.9     1.8    48.3817    48.4012      744.7     31
  676        1       483     372      7.34     -0.4     5.9     1.5    48.3984    48.4179      744.7     31
  677        1       479     355      7.38     -0.3     6.0     2.4    48.4151    48.4345      744.7     31
  678        1       486     358      7.34     -0.2     6.0     2.1    48.4317    48.4512      744.7     31
  679        1       476     358      7.36     -0.2     6.0     2.1    48.4484    48.4679      744.7     31
  680        1       485     382      7.36     -0.1     6.1     2.4    48.4651    48.4845      744.8     31
  681        1       483     376      7.32     -0.0     6.2     2.5    48.4817    48.5013      744.9     31
  682        1       482     373      7.30      0.0     6.2     2.1    48.4984    48.5179      745.0     31
  683        1       486     362      7.36      0.1     6.2     2.8    48.5151    48.5348      745.2     31
  684        1       477     360      7.34      0.1     6.3     3.1    48.5318    48.5513      745.2     31
  685        1       482     365      7.32      0.2     6.3     2.5    48.5484    48.5679      745.2     31
  686        1       484     367      7.32      0.2     6.3     2.6    48.5651    48.5847      745.8     31
  687        1       481     362      7.36      0.3     6.3     2.9    48.5818    48.6014      746.3     31
  688        1       430     305      7.38      0.3     6.3     2.6    48.5984    48.6179      746.4     -1
  689        1       383     249      7.32      0.3     6.3     1.9    48.6151    48.6348      746.5     32
  690        1       372     228      7.30      0.3     6.3     1.6    48.6318    48.6512      746.8     32
  691        1       371     222      7.28      0.3     6.3     1.3    48.6484    48.6680      747.0     32
  692        1       369     225      7.28      0.3     6.3     1.1    48.6651    48.6846      747.0     32
  693        1       365     227      7.30      0.4     6.3     1.1    48.6818    48.7016      747.0     32
  694        1       364     225      7.24      0.4     6.3     1.3    48.6984    48.7181      747.0     32
  695        1       366     221      7.26      0.4     6.4     1.2    48.7151    48.7348      747.0     32
  696        1       364     222      7.20      0.4     6.4     1.2    48.7318    48.7513      747.0     32
  697        1       367     219      7.24      0.4     6.4     1.5    48.7484    48.7679      747.1     32
  698        1       364     215      7.24      0.3     6.4     2.2    48.7651    48.7846      747.1     32
  699        1       360     218      7.20      0.3     6.4     2.1    48.7818    48.8015      747.1     32
  700        1       359     217      7.20      0.2     6.4     2.1    48.7984    48.8180      747.0     32
  701        1       359     212      7.18      0.1     6.4     2.0    48.8151    48.8346      747.6     32
  702        1       356     209      7.24      0.0     6.4     2.0    48.8318    48.8512      747.7     32
  703        1       360     205      7.22     -0.1     6.5     2.0    48.8484    48.8679      747.7     32
  704        1       361     205      7.16     -0.2     6.5     1.8    48.8651    48.8846      747.7     32
  705        1       363     214      7.14     -0.3     6.5     1.2    48.8818    48.9014      747.7     32
  706        1       387     206      7.16     -0.4     6.5     1.3    48.8984    48.9180      747.7     32
  707        1       419     124      7.14     -0.5     6.5     1.4    48.9151    48.9346      747.7     33
  708        1       419     107      7.20     -0.5     6.6     1.6    48.9318    48.9515      747.9     33
  709        1       426     102      7.18     -0.6     6.6     1.8    48.9484    48.9681      747.9     33
  710        1       422     108      7.20     -0.7     6.6     1.9    48.9651    48.9847      747.9     33
  711        1       417     103      7.20     -0.8     6.6     2.0    48.9818    49.0012      747.9     33
  712        1       422     111      7.18     -0.9     6.6     1.8    48.9984    49.0180      747.9     33
  713        1       422     119      7.18     -0.9     6.6     1.4    49.0151    49.0347      747.9     33
  714        1       421     116      7.18     -1.0     6.7     1.3    49.0318    49.0512      747.9     33
  715        1       421     110      7.20     -1.1     6.7     1.8    49.0485    49.0682      747.9     33
  716        1       421     118      7.18     -1.2     6.7     1.8    49.0651    49.0846      747.9     33
  717        1       421     118      7.18     -1.4     6.7     1.6    49.0818    49.1016      747.9     33
  718        1       419     119      7.16     -1.5     6.8     1.2    49.0985    49.1180      748.0     33
  719        1       458     130      7.16     -1.6     6.8     0.9    49.1151    49.1348      748.0     33
  720        1       489     128      7.18     -1.7     6.8     0.7    49.1318    49.1512      748.0     34
  721        1       492     124      7.18     -1.8     6.8     0.7    49.1485    49.1679      748.0     34
  722        1       485     121      7.20     -1.8     6.8     0.7    49.1651    49.1847      748.0     34
  723        1       489     125      7.16     -1.9     6.8     0.1    49.1818    49.2012      748.0     34
  724        1       483     111      7.22     -1.9     6.7     0.6    49.1985    49.2178      748.1     34
  725        1       490     130      7.20     -1.9     6.7     0.8    49.2151    49.2347      748.1     34
  726        1       488     118      7.22     -1.9     6.6     0.3    49.2318    49.2513      748.1     34
  727        1       483     127      7.24     -1.9     6.5     0.9    49.2485    49.2679      748.1     34
  728        1       580     221      7.40     -1.8     6.4     0.6    49.2651    49.2846      748.1     -1
  729        1       676     388      7.38     -1.7     6.3     0.5    49.2818    49.3012      748.1     -1
  730        1       732     517      7.46     -1.5     6.1     0.4    49.2985    49.3180      748.1     -1
  731        1       785     577      7.50     -1.3     5.8     0.0    49.3151    49.3346      748.1     35
  732        1       791     594      7.50     -1.1     5.6    -0.3    49.3318    49.3512      748.1     35
  733        1       794     595      7.48     -0.8     5.4    -0.9    49.3485    49.3678      748.1     35
  734        1       789     611      7.48     -0.6     5.2    -0.9    49.3651    49.3846      748.1     35
  735        1       789     595      7.52     -0.3     5.0    -2.1    49.3818    49.4012      748.1     35
  736        1       792     607      7.52     -0.1     4.8    -1.7    49.3985    49.4179      748.1     35
  737        1       793     581      7.54      0.2     4.6    -2.2    49.4151    49.4346      747.9     35
  738        1       796     599      7.50      0.4     4.5    -2.4    49.4318    49.4512      747.2     35
  739        1       794     613      7.50      0.6     4.3    -2.2    49.4485    49.4680      746.2     35
  740        1       793     598      7.46      0.8     4.2    -3.1    49.4651    49.4846      745.8     35
  741        1       794     613      7.48      1.0     4.0    -2.4    49.4818    49.5012      745.8     35
  742        1       794     581      7.42      1.2     3.9    -2.8    49.4985    49.5180      745.8     35
  743        1       793     607      7.42      1.4     3.8    -2.7    49.5151    49.5347      745.2     35
  744        1       797     613      7.48      1.5     3.7    -2.6    49.5318    49.5512      744.8     35
  745        1       789     594      7.44      1.7     3.5    -2.9    49.5485    49.5680      744.6     35
  746        1       795     604      7.46      1.8     3.4    -2.6    49.5651    49.5846      744.5     35
  747        1       796     615      7.46      1.9     3.4    -2.1    49.5818    49.6013      744.4     35
  748        1       666     599      7.50      1.9     3.3    -1.5    49.5985    49.6178      744.0     -1
  749        1       453     531      7.38      1.8     3.2    -2.4    49.6152    49.6346      743.9     -1
  750        1       332     499      7.40      1.6     3.2    -2.5    49.6318    49.6513      743.9     36
  751        1       305     492      7.46      1.5     3.1    -2.6    49.6485    49.6679      743.9     36
  752        1       304     494      7.44      1.4     3.1    -2.2    49.6652    49.6846      743.3     36
  753        1       303     500      7.36      1.3     3.1    -2.3    49.6818    49.7012      743.0     36
  754        1       302     502      7.36      1.2     3.1    -2.3    49.6985    49.7180      743.0     36
  755        1       308     506      7.32      1.0     3.0    -3.2    49.7152    49.7347      743.0     36
  756        1       308     503      7.38      0.9     3.1    -2.7    49.7318    49.7513      743.0     36
  757        1       309     516      7.34      0.8     3.1    -2.3    49.7485    49.7680      742.9     36
  758        1       304     521      7.36      0.7     3.1    -1.8    49.7652    49.7847      742.4     36
  759        1       308     506      7.34      0.5     3.1    -1.5    49.7818    49.8013      742.1     36
  760        1       308     499      7.32      0.4     3.2    -1.3    49.7985    49.8180      742.1     36
  761        1       302     509      7.30      0.3     3.2    -1.3    49.8152    49.8346      742.1     36
  762        1       305     519      7.28      0.1     3.3    -1.2    49.8318    49.8512      742.1     36
  763        1       234     498      7.30     -0.1     3.3    -1.1    49.8485    49.8680      742.1     37
  764        1       207     484      7.28     -0.3     3.4    -0.9    49.8652    49.8846      742.1     37
  765        1       207     488      7.30     -0.5     3.4    -0.2    49.8818    49.9013      742.0     37
  766        1       205     500      7.28     -0.7     3.5    -0.2    49.8985    49.9179      742.0     37
  767        1       201     498      7.22     -0.9     3.6     0.2    49.9152    49.9347      742.0     37
  768        1       207     493      7.24     -1.1     3.6     0.2    49.9318    49.9513      742.0     37
  769        1       208     476      7.28     -1.3     3.7     0.4    49.9485    49.9680      742.0     37
  770        1       212     486      7.20     -1.5     3.7     0.2    49.9652    49.9847      742.0     37
  771        1       207     491      7.26     -1.7     3.7    -0.0    49.9818    50.0015      742.0     37
  772        1       208     498      7.22     -1.9     3.8    -0.0    49.9985    50.0180      742.0     37
  773        1       209     502      7.20     -2.1     3.8    -0.0    50.0152    50.0347      742.0     37
  774        1       207     495      7.28     -2.3     3.9     0.5    50.0318    50.0513      742.0     37
  775        1       211     489      7.20     -2.4     3.9     0.4    50.0485    50.0680      742.0     37
  776        1       207     484      7.26     -2.6     4.0     0.5    50.0652    50.0846      742.0     37
  777        1       209     495      7.22     -2.7     4.0    -0.1    50.0818    50.1013      742.0     37
  778        1       210     498      7.20     -2.8     4.0     0.0    50.0985    50.1180      742.0     37
  779        1       206     485      7.22     -2.9     4.1     0.7    50.1152    50.1346      742.0     37
  780        1       203     495      7.20     -3.0     4.1     1.0    50.1319    50.1513      742.0     37
  781        1       208     489      7.18     -3.1     4.2     1.1    50.1485    50.1680      742.0     37
  782        1       201     486      7.18     -3.2     4.2     0.9    50.1652    50.1846      742.0     37
  783        1       199     476      7.20     -3.2     4.2     0.8    50.1819    50.2012      742.0     37
  784        1       210     480      7.20     -3.2     4.3     0.5    50.1985    50.2181      742.0     37
  785        1       213     482      7.16     -3.2     4.3     0.5    50.2152    50.2346      742.0     37
  786        1       207     484      7.16     -3.2     4.3     0.4    50.2319    50.2514      742.0     37
  787        1       267     483      7.18     -3.2     4.3     0.5    50.2485    50.2680      742.0     37
  788        1       453     494      7.22     -3.1     4.4     0.2    50.2652    50.2847      742.0     -1
  789        1       570     489      7.18     -3.0     4.4    -0.4    50.2819    50.3015      742.0     38
  790        1       567     484      7.20     -2.9     4.4    -0.4    50.2985    50.3180      742.0     38
  791        1       561     479      7.14     -2.8     4.4    -0.7    50.3152    50.3346      742.0     38
  792        1       560     481      7.16     -2.6     4.4    -0.7    50.3319    50.3513      742.0     38
  793        1       563     480      7.16     -2.5     4.4    -0.6    50.3485    50.3681      742.0     38
  794        1       555     476      7.20     -2.4     4.4     0.4    50.3652    50.3847      742.0     38
  795        1       558     479      7.18     -2.2     4.5     1.1    50.3819    50.4013      742.0     38
  796        1       556     484      7.14     -2.0     4.5     0.8    50.3985    50.4180      742.2     38
  797        1       597     488      7.20     -1.9     4.5     1.1    50.4152    50.4347      742.4     38
  798        1       747     539      7.14     -1.6     4.5     0.3    50.4319    50.4514      742.6     -1
  799        1       855     573      7.22     -1.3     4.5     0.3    50.4485    50.4681      742.7     39
  800        1       861     560      7.14     -1.1     4.5     0.4    50.4652    50.4846      742.7     39
  801        1       860     565      7.18     -0.8     4.5     0.8    50.4819    50.5014      742.7     39
  802        1       853     561      7.10     -0.5     4.4     0.2    50.4985    50.5180      742.7     39
  803        1       850     556      7.14     -0.2     4.4    -0.0    50.5152    50.5347      742.7     39
  804        1       849     552      7.14      0.2     4.4    -0.4    50.5319    50.5513      742.7     39
  805        1       846     543      7.18      0.5     4.3    -0.9    50.5485    50.5680      742.8     39
  806        1       843     542      7.14      0.8     4.3    -1.3    50.5652    50.5846      742.8     39
  807        1       842     541      7.14      1.2     4.2    -1.3    50.5819    50.6013      742.8     39
  808        1       942     591      7.12      1.5     4.2    -1.1    50.5985    50.6180      742.8     40
  809        1       945     584      7.16      1.9     4.2    -1.1    50.6152    50.6347      742.8     40
