Gazepoint Trace Data File,  07:00:14  03/30/2017 
sampindx  EyeFound   XPos   YPos   PupilDiam    EyeX    EyeY   EyeZ   GazeTiSec   RpTiSec   FoucsRange    FixIndx
  153        1      1139     369      7.00      4.7     1.9    -3.3    33.0671    33.0861        0.0      4
  154        1      1235     377      7.03      4.7     1.8    -3.3    33.0754    33.0952        0.0     -1
  155        1      1329     380      7.00      4.6     1.8    -3.1    33.0837    33.1027        0.0     -1
  156        1      1418     401      6.93      4.6     1.8    -3.1    33.0921    33.1119        0.0     -1
  157        1      1489     421      6.92      4.7     1.8    -2.7    33.1004    33.1193        0.0      5
  158        1      1522     418      7.00      4.6     1.8    -3.0    33.1087    33.1285        0.0      5
  159        1      1529     404      7.06      4.7     1.8    -2.4    33.1171    33.1361        0.0      5
  160        1      1522     397      7.07      4.7     1.7    -2.3    33.1254    33.1452        0.0      5
  161        1      1518     404      7.06      4.7     1.7    -1.9    33.1337    33.1527        0.0      5
  162        1      1516     393      7.08      4.6     1.7    -1.8    33.1421    33.1621        0.0      5
  163        1      1518     376      7.11      4.5     1.7    -1.6    33.1504    33.1694        0.0      5
  164        1      1519     395      7.10      4.5     1.7    -1.7    33.1588    33.1786        0.0      5
  165        1      1521     402      7.07      4.6     1.7    -1.6    33.1671    33.1861        0.0      5
  166        1      1518     405      7.05      4.6     1.6    -1.9    33.1754    33.1952        0.0      5
  167        1      1517     402      7.11      4.6     1.6    -1.7    33.1837    33.2027        0.0      5
  168        1      1521     394      7.12      4.5     1.6    -1.8    33.1921    33.2119        0.0      5
  169        1      1522     387      7.11      4.5     1.6    -2.2    33.2004    33.2193        0.0      5
  170        1      1525     388      7.11      4.4     1.5    -2.3    33.2088    33.2285        0.0      5
  171        1      1522     390      7.08      4.4     1.5    -2.9    33.2171    33.2361        0.0      5
  172        1      1522     394      7.08      4.4     1.4    -3.1    33.2254    33.2453        0.0      5
  173        1      1521     397      7.05      4.4     1.4    -4.2    33.2337    33.2527        0.0      5
  174        1      1524     397      7.08      4.3     1.3    -4.4    33.2421    33.2618        0.0      5
  175        1      1525     398      7.16      4.2     1.3    -3.9    33.2504    33.2694        0.0      5
  176        1      1523     378      7.16      4.2     1.2    -3.8    33.2588    33.2786        0.0      5
  177        1      1528     379      7.08      4.2     1.1    -4.3    33.2671    33.2861        0.0      5
  178        1      1530     384      7.09      4.1     1.1    -4.1    33.2754    33.2953        0.0      5
  179        1      1520     387      7.12      4.0     1.0    -3.5    33.2837    33.3027        0.0      5
  180        1      1518     380      7.11      4.0     0.9    -3.4    33.2921    33.3120        0.0      5
