Gazepoint Data File,  06:58:47  03/30/2017
Raw Gazepoint Data (60 Hz Sampling Rate):

    samp  Eye     Gazepoint  Pupil   Eyeball-Position  Focus  Mark   Last     Gaze     Report
    indx Found    X      Y    Diam     X     Y     Z   Range  Cnt  Mark Time  Time     Time
         (t/f)  (pix)  (pix)  (mm)   (mm)  (mm)  (mm)   (mm)         (sec)    (sec)    (sec)

     26     1    945    355   3.69   -2.6  -4.8   0.4   774.0    0     0.0000    34.8005    34.8193
     27     1    922    330   3.70   -1.7   1.6   1.0   752.9    0     0.0000    34.8089    34.8286
     27     1    945    360   3.67   -2.7  -4.8  -0.0   774.0    0     0.0000    34.8172    34.8362
     28     1    921    328   3.70   -1.8   1.6   0.8   752.9    0     0.0000    34.8255    34.8454
     28     1    949    348   3.66   -2.8  -4.8   0.1   774.2    0     0.0000    34.8338    34.8528
     29     1    914    318   3.71   -2.0   1.6   0.7   752.9    0     0.0000    34.8422    34.8621
     29     1    948    349   3.66   -2.9  -4.8  -0.4   774.2    0     0.0000    34.8505    34.8695
     30     1    923    307   3.70   -2.1   1.6   0.4   753.0    0     0.0000    34.8589    34.8787
     30     1    945    348   3.66   -3.1  -4.8  -0.4   774.3    0     0.0000    34.8672    34.8860
     31     1    916    313   3.70   -2.2   1.7   0.2   752.9    0     0.0000    34.8755    34.8954
     31     1    944    343   3.70   -3.2  -4.8  -0.0   774.3    0     0.0000    34.8838    34.9028
     32     1    919    316   3.70   -2.4   1.7   0.2   752.9    0     0.0000    34.8922    34.9121
     32     1    943    345   3.68   -3.4  -4.9   0.2   774.3    0     0.0000    34.9005    34.9194
     33     1    912    337   3.71   -2.6   1.8   0.5   752.9    0     0.0000    34.9089    34.9288
     33     1    948    339   3.68   -3.5  -4.9   0.3   774.3    0     0.0000    34.9172    34.9362
     34     1    921    328   3.69   -2.8   1.8   0.6   752.9    0     0.0000    34.9255    34.9452
     34     1    949    357   3.68   -3.7  -4.9   0.3   774.3    0     0.0000    34.9338    34.9528
     35     1    919    330   3.73   -2.9   1.9   1.1   752.9    0     0.0000    34.9422    34.9620
     35     1    950    349   3.71   -3.9  -4.9   1.3   774.3    0     0.0000    34.9505    34.9694
     36     1    917    310   3.73   -3.1   1.9   0.8   752.9    0     0.0000    34.9589    34.9786
     36     1    948    355   3.71   -4.0  -5.0   1.9   774.3    0     0.0000    34.9672    34.9861
     37     1    916    329   3.70   -3.2   1.9  -0.2   752.9    0     0.0000    34.9755    34.9952
     37     1    949    352   3.71   -4.1  -5.0   1.8   774.4    0     0.0000    34.9838    35.0028
     38     1    918    321   3.74   -3.3   2.0   0.1   752.9    0     0.0000    34.9922    35.0122
     38     1    953    341   3.70   -4.2  -5.0   1.3   774.8    0     0.0000    35.0005    35.0195
     39     1    918    343   3.74   -3.4   2.1   0.1   752.9    0     0.0000    35.0089    35.0286
     39     1    945    336   3.71   -4.2  -5.1   1.3   775.1    0     0.0000    35.0172    35.0362
     40     1    885    323   3.74   -3.4   2.1   0.2   752.7    0     0.0000    35.0255    35.0453
     40     1    918    342   3.72   -4.2  -5.1   1.4   775.1    0     0.0000    35.0338    35.0528
     41     1    890    320   3.76   -3.5   2.2   0.2   752.7    0     0.0000    35.0422    35.0621
     41     1    930    336   3.72   -4.3  -5.2   2.2   775.1    0     0.0000    35.0505    35.0694
     42     1    894    325   3.74   -3.6   2.2   0.0   752.7    0     0.0000    35.0589    35.0788
     42     1    924    344   3.74   -4.3  -5.2   2.6   775.1    0     0.0000    35.0672    35.0862
     43     1    895    339   3.76   -3.7   2.3   0.4   752.7    0     0.0000    35.0755    35.0954
     43     1    928    338   3.75   -4.4  -5.2   3.7   775.1    0     0.0000    35.0839    35.1030
     44     1    896    307   3.75   -3.7   2.4   0.6   752.7    0     0.0000    35.0922    35.1120
     44     1    930    331   3.74   -4.4  -5.3   4.5   775.8    0     0.0000    35.1005    35.1196
     45     1    889    324   3.75   -3.7   2.5   0.4   752.7    0     0.0000    35.1089    35.1286
     45     1    924    340   3.72   -4.4  -5.3   4.6   776.2    0     0.0000    35.1172    35.1362
     46     1    886    340   3.76   -3.7   2.5   0.5   752.7    0     0.0000    35.1255    35.1452
     46     1    926    345   3.71   -4.3  -5.3   3.8   777.3    0     0.0000    35.1339    35.1528
     47     1    897    329   3.75   -3.6   2.6   0.4   752.5    0     0.0000    35.1422    35.1620
     47     1    926    333   3.74   -4.2  -5.3   3.0   779.0    0     0.0000    35.1505    35.1695
     48     1    884    308   3.77   -3.6   2.7   0.4   752.6    0     0.0000    35.1589    35.1786
     48     1    927    342   3.73   -4.2  -5.3   2.5   779.9    0     0.0000    35.1672    35.1862
     49     1    891    308   3.77   -3.6   2.7   0.5   752.6    0     0.0000    35.1756    35.1954
     49     1    933    319   3.72   -4.1  -5.4   2.2   780.1    0     0.0000    35.1839    35.2028
     50     1    894    310   3.76   -3.4   2.7   0.7   752.6    0     0.0000    35.1922    35.2120
     50     1    925    319   3.72   -4.0  -5.4   1.6   780.1    0     0.0000    35.2005    35.2196
     51     1    891    321   3.76   -3.4   2.8   1.2   752.6    0     0.0000    35.2089    35.2288
     51     1    926    338   3.70   -3.9  -5.4   1.3   780.1    0     0.0000    35.2172    35.2361
     52     1    889    328   3.76   -3.3   2.9   1.5   752.6    0     0.0000    35.2255    35.2454
     52     1    928    324   3.71   -3.8  -5.5   1.0   780.1    0     0.0000    35.2339    35.2529
     53     1    889    321   3.74   -3.3   2.9   0.7   752.6    0     0.0000    35.2422    35.2624
     53     1    923    334   3.71   -3.8  -5.5   1.4   780.1    0     0.0000    35.2505    35.2696
     54     1    887    332   3.75   -3.3   2.9   1.1   752.6    0     0.0000    35.2589    35.2789
     54     1    933    320   3.70   -3.9  -5.5   1.2   780.1    0     0.0000    35.2672    35.2863
     55     1    891    319   3.74   -3.4   3.0   0.8   752.6    0     0.0000    35.2756    35.2954
     55     1    928    336   3.70   -3.8  -5.5   1.1   780.1    0     0.0000    35.2839    35.3029
