Gazepoint Trace Data File,  06:44:00  03/30/2017 
sampindx  EyeFound   XPos   YPos   PupilDiam    EyeX    EyeY   EyeZ   GazeTiSec   RpTiSec   FoucsRange    FixIndx
   83        1       647     621      7.54      1.9     6.2    -2.4    31.9162    31.9354      736.8      5
   84        1       652     612      7.54      2.1     6.1    -2.5    31.9329    31.9521      736.7      5
   85        1       657     616      7.52      2.1     6.1    -2.7    31.9496    31.9687      736.7      5
   86        1       653     619      7.54      2.0     6.1    -2.7    31.9662    31.9853      736.6      5
   87        1       653     619      7.56      2.0     6.0    -2.8    31.9829    32.0020      736.5      5
   88        1       614     561      7.58      1.9     6.0    -2.0    31.9996    32.0189      736.5     -1
   89        1       554     416      7.52      1.9     6.0    -2.1    32.0162    32.0354      736.5     -1
   90        1       536     350      7.50      1.8     6.0    -2.0    32.0329    32.0520      736.4      6
   91        1       529     348      7.44      1.8     6.0    -2.0    32.0496    32.0700      736.4      6
   92        1       518     353      7.46      1.8     6.0    -1.9    32.0662    32.0853      736.4      6
   93        1       510     355      7.44      1.8     6.0    -2.1    32.0829    32.1020      736.4      6
   94        1       509     360      7.44      1.8     6.0    -2.1    32.0996    32.1204      736.4      6
   95        1       507     352      7.40      1.7     6.0    -2.3    32.1162    32.1354      736.4      6
   96        1       507     353      7.38      1.6     6.0    -3.3    32.1329    32.1520      736.3      6
   97        1       508     357      7.38      1.5     6.0    -3.2    32.1496    32.1703      736.2      6
   98        1       512     352      7.40      1.4     6.0    -3.8    32.1662    32.1854      736.3      6
   99        1       510     362      7.38      1.3     6.0    -4.4    32.1829    32.2037      735.6      6
  100        1       513     363      7.32      1.2     6.0    -4.3    32.1996    32.2187      734.6      6
  101        1       507     364      7.36      1.2     6.0    -3.7    32.2162    32.2355      733.8      6
  102        1       515     363      7.36      1.1     6.0    -3.1    32.2329    32.2522      732.8      6
  103        1       516     365      7.34      1.0     6.0    -3.2    32.2496    32.2690      732.3      6
  104        1       513     365      7.34      1.0     6.0    -2.8    32.2662    32.2854      732.3      6
  105        1       516     361      7.36      0.9     6.0    -2.2    32.2829    32.3020      732.2      6
  106        1       516     359      7.36      0.8     6.0    -2.0    32.2996    32.3204      731.9      6
  107        1       519     362      7.34      0.7     6.0    -2.0    32.3162    32.3355      731.9      6
  108        1       511     364      7.32      0.7     6.0    -1.8    32.3329    32.3521      731.9      6
  109        1       564     346      7.34      0.6     5.9    -2.1    32.3496    32.3688      731.9      6
  110        1       572     333      7.36      0.6     5.9    -2.0    32.3663    32.3856      731.9      6
  111        1       565     336      7.36      0.5     5.9    -1.9    32.3829    32.4021      731.9      6
  112        1       567     346      7.34      0.5     5.9    -2.4    32.3996    32.4188      731.9      6
  113        1       569     343      7.40      0.4     6.0    -2.0    32.4163    32.4355      731.9      6
  114        1       568     347      7.32      0.4     6.0    -1.8    32.4329    32.4521      731.8      6
  115        1       565     362      7.32      0.3     6.0    -1.3    32.4496    32.4688      731.4      6
  116        1       563     366      7.30      0.3     6.0    -1.2    32.4663    32.4854      731.4      6
  117        1       568     364      7.36      0.3     6.1    -0.8    32.4829    32.5021      731.4      6
  118        1       567     358      7.38      0.2     6.1    -0.3    32.4996    32.5187      731.4      6
  119        1       564     354      7.38      0.2     6.1     0.0    32.5163    32.5354      731.4      6
  120        1       565     340      7.38      0.3     6.1    -0.0    32.5329    32.5521      731.4      6
  121        1       566     339      7.36      0.3     6.2    -0.2    32.5496    32.5688      731.4      6
  122        1       567     341      7.36      0.3     6.2    -0.4    32.5663    32.5854      731.2      6
  123        1       567     350      7.36      0.4     6.2    -0.1    32.5829    32.6020      731.2      6
  124        1       566     343      7.38      0.4     6.2     0.2    32.5996    32.6188      731.2      6
  125        1       571     361      7.34      0.5     6.3     0.1    32.6163    32.6353      731.2      6
  126        1       565     356      7.34      0.5     6.3     0.2    32.6329    32.6521      731.2      6
  127        1       566     349      7.36      0.6     6.3     0.3    32.6496    32.6687      731.2      6
  128        1       565     351      7.42      0.6     6.3     0.4    32.6663    32.6854      731.2      6
  129        1       568     348      7.36      0.7     6.3    -0.1    32.6829    32.7021      731.2      6
  130        1       570     341      7.40      0.8     6.3    -0.1    32.6996    32.7188      731.2      6
  131        1       570     338      7.40      0.8     6.3    -0.1    32.7163    32.7357      731.2      6
  132        1       568     335      7.46      0.9     6.3     0.0    32.7329    32.7541      731.2      6
  133        1       571     340      7.48      1.0     6.2    -0.0    32.7496    32.7687      731.2      6
  134        1       568     342      7.44      1.1     6.2    -0.0    32.7663    32.7856      731.2      6
  135        1       571     345      7.44      1.2     6.2     0.2    32.7829    32.8022      731.2      6
  136        1       572     344      7.44      1.3     6.2     0.3    32.7996    32.8188      731.2      6
  137        1       572     347      7.44      1.4     6.2     0.6    32.8163    32.8353      731.2      6
  138        1       566     344      7.44      1.4     6.2     0.5    32.8329    32.8522      731.2      6
  139        1       577     335      7.50      1.5     6.2     0.5    32.8496    32.8687      731.2      6
  140        1       574     343      7.48      1.5     6.2     0.5    32.8663    32.8855      731.2      6
  141        1       601     398      7.50      1.6     6.2     0.3    32.8829    32.9021      731.2     -1
  142        1       655     529      7.58      1.6     6.2     0.5    32.8996    32.9186      731.2     -1
  143        1       721     640      7.56      1.7     6.1     1.2    32.9163    32.9354      731.2     -1
  144        1       761     769      7.54      1.8     6.1     1.1    32.9329    32.9521      731.2      7
  145        1       770     768      7.52      1.9     6.0     0.8    32.9496    32.9688      731.4      7
  146        1       759     772      7.50      2.0     5.9     0.5    32.9663    32.9854      731.6      7
  147        1       768     780      7.58      2.0     5.9     0.9    32.9829    33.0020      731.6      7
  148        1       762     761      7.56      2.1     5.8     0.4    32.9996    33.0186      731.6      7
  149        1       762     784      7.58      2.2     5.7     0.6    33.0163    33.0354      731.6      7
  150        1       763     765      7.58      2.4     5.6     0.4    33.0329    33.0520      731.6      7
  151        1       769     764      7.56      2.5     5.4     0.1    33.0496    33.0687      731.6      7
  152        1       768     766      7.56      2.7     5.2    -0.1    33.0663    33.0854      731.7      7
  153        1       768     770      7.62      2.9     5.1     0.8    33.0830    33.1020      731.7      7
  154        1       776     757      7.58      3.1     4.9     0.3    33.0996    33.1187      731.7      7
  155        1       768     786      7.60      3.4     4.7     0.2    33.1163    33.1354      731.6      7
  156        1       768     768      7.56      3.5     4.6    -0.7    33.1330    33.1520      732.0      7
  157        0         0       0      0.00      0.0     0.0     0.0    0.0000    0.0000        0.0      7
  158        1       780     761      7.66      3.6     4.1    -0.7    33.1663    33.1853      732.0      7
  159        1       774     793      7.66      3.6     4.1    -0.3    33.1830    33.2020      731.6      7
  160        1       774     795      7.62      3.7     4.1     0.1    33.1996    33.2188      731.4      7
  161        1       779     777      7.62      3.7     4.1     0.0    33.2163    33.2354      731.4      7
  162        1       781     795      7.64      3.5     4.1     0.3    33.2330    33.2521      731.4      7
  163        1       778     779      7.62      3.4     4.1     0.5    33.2496    33.2688      731.4      7
  164        1       778     799      7.62      3.1     4.1     0.5    33.2663    33.2854      731.4      7
  165        1       781     762      7.60      3.1     4.0     0.1    33.2830    33.3020      731.4      7
  166        1       780     760      7.60      3.0     4.0    -0.2    33.2996    33.3188      731.2      7
  167        1       803     638      7.62      3.0     4.0     0.0    33.3163    33.3354      731.2     -1
  168        1       837     419      7.52      2.9     4.0    -0.1    33.3330    33.3522      731.2     -1
  169        1       842     312      7.54      3.0     4.1    -0.3    33.3497    33.3688      731.2      8
  170        1       824     293      7.56      3.0     4.0    -0.4    33.3663    33.3854      731.2      8
  171        1       816     305      7.54      2.9     4.0    -0.5    33.3830    33.4022      731.2      8
  172        1       807     319      7.46      2.9     4.0    -1.0    33.3996    33.4189      731.2      8
  173        1       808     323      7.46      2.8     4.1    -0.8    33.4163    33.4353      731.2      8
  174        1       809     331      7.42      2.6     4.1    -0.5    33.4330    33.4522      731.2      8
  175        1       801     334      7.42      2.5     4.1    -0.4    33.4496    33.4688      731.2      8
  176        1       811     314      7.44      2.3     4.2    -0.4    33.4663    33.4854      731.2      8
  177        1       808     322      7.38      2.2     4.2    -0.4    33.4830    33.5022      731.2      8
  178        1       802     329      7.38      2.1     4.2    -0.6    33.4997    33.5189      731.2      8
  179        1       809     344      7.36      2.0     4.3    -0.3    33.5163    33.5356      731.2      8
  180        1       756     318      7.36      1.8     4.4    -0.5    33.5330    33.5521      731.2      8
  181        1       752     317      7.34      1.7     4.4    -0.5    33.5497    33.5690      731.2      8
  182        1       750     337      7.26      1.6     4.5    -1.1    33.5663    33.5856      731.2      8
  183        1       752     331      7.30      1.5     4.5    -0.8    33.5830    33.6021      731.2      8
  184        1       754     327      7.22      1.3     4.5    -1.2    33.5997    33.6189      731.3      8
  185        1       747     322      7.26      1.2     4.5    -0.6    33.6163    33.6355      731.3      8
  186        1       751     328      7.24      1.1     4.5    -0.5    33.6330    33.6520      731.3      8
  187        1       756     348      7.22      1.0     4.5    -0.2    33.6497    33.6689      731.3      8
  188        1       751     340      7.24      0.9     4.5     0.6    33.6663    33.6854      731.3      8
  189        1       745     343      7.18      0.8     4.5     0.6    33.6830    33.7020      731.3      8
  190        1       750     335      7.20      0.7     4.5     1.0    33.6997    33.7188      731.4      8
  191        1       753     326      7.16      0.7     4.5     0.8    33.7163    33.7354      731.6      8
  192        1       748     325      7.14      0.6     4.5     0.6    33.7330    33.7526      731.6      8
  193        1       748     332      7.14      0.6     4.6     0.8    33.7497    33.7690      731.6      8
  194        1       750     335      7.14      0.5     4.6     1.2    33.7663    33.7855      731.6      8
  195        1       754     339      7.14      0.5     4.7     1.1    33.7830    33.8022      731.6      8
  196        1       755     328      7.10      0.4     4.7     1.0    33.7997    33.8190      731.6      8
  197        1       750     329      7.12      0.4     4.7     1.1    33.8163    33.8356      731.7      8
  198        1       752     323      7.08      0.4     4.7     0.8    33.8330    33.8524      731.7      8
  199        1       749     319      7.06      0.5     4.8     0.8    33.8497    33.8690      731.7      8
  200        1       751     317      7.04      0.5     4.8     0.7    33.8663    33.8855      731.7      8
  201        1       751     330      7.02      0.6     4.8     0.4    33.8830    33.9040      731.7      8
  202        1       752     333      6.98      0.7     4.8     0.3    33.8997    33.9188      731.7      8
  203        1       752     341      7.00      0.8     4.9     0.2    33.9163    33.9354      731.7      8
  204        1       749     346      7.00      1.0     4.9     0.2    33.9330    33.9521      731.7      8
  205        1       773     333      6.98      1.2     4.9     0.0    33.9497    33.9689      731.7      8
  206        1       973     330      7.10      1.5     4.9     0.0    33.9663    33.9854      731.7     -1
  207        1      1168     341      6.94      1.9     4.9     0.2    33.9830    34.0022      731.7     -1
  208        1      1291     360      6.98      2.3     4.8     0.8    33.9997    34.0188      731.7      9
  209        1      1294     344      7.00      2.8     4.8     1.2    34.0163    34.0356      731.7      9
  210        1      1295     342      6.98      3.3     4.8     1.7    34.0330    34.0521      731.7      9
  211        1      1291     351      6.90      3.6     4.8     1.3    34.0497    34.0688      731.7      9
  212        1      1289     353      6.88      3.9     4.8     1.2    34.0664    34.0854      731.6      9
  213        1      1294     346      6.92      4.0     4.7     1.1    34.0830    34.1024      731.9      9
  214        1      1289     353      6.92      4.0     4.7     1.5    34.0997    34.1190      731.9      9
  215        1      1290     335      6.90      4.0     4.6     1.1    34.1164    34.1355      731.9      9
  216        1      1285     361      6.86      4.1     4.5     1.2    34.1330    34.1521      731.9      9
  217        1      1292     365      6.86      4.1     4.4     1.1    34.1497    34.1688      731.9      9
  218        1      1295     346      6.82      4.1     4.3     0.8    34.1664    34.1856      731.9      9
  219        1      1287     340      6.86      4.3     4.3     1.0    34.1830    34.2021      731.9      9
  220        1      1291     337      6.84      4.2     4.2     0.8    34.1997    34.2188      731.9      9
  221        1      1285     346      6.82      4.2     4.1     0.9    34.2164    34.2354      731.9      9
  222        1      1288     360      6.80      4.2     4.1     0.8    34.2330    34.2522      731.9      9
  223        1      1299     364      6.78      4.1     4.1     1.0    34.2497    34.2689      731.9      9
  224        1      1343     353      6.72      4.0     4.0     0.7    34.2664    34.2857      731.9      9
  225        1      1336     343      6.74      4.0     4.0     0.5    34.2830    34.3023      731.9      9
  226        1      1345     329      6.76      3.9     3.9     0.4    34.2997    34.3190      731.9      9
  227        1      1341     347      6.72      3.9     3.8     0.7    34.3164    34.3357      731.9      9
  228        1      1341     343      6.76      3.9     3.8     1.5    34.3330    34.3522      731.9      9
  229        1      1344     348      6.76      3.7     3.8     1.6    34.3497    34.3687      731.9      9
  230        1      1345     327      6.72      3.7     3.7     1.4    34.3664    34.3856      732.0      9
  231        1      1347     336      6.70      3.7     3.6     1.2    34.3830    34.4022      732.3      9
  232        1      1340     324      6.68      3.6     3.6     0.9    34.3997    34.4188      732.4      9
  233        1      1350     323      6.72      3.6     3.5     0.5    34.4164    34.4355      732.4      9
  234        1      1337     338      6.72      3.6     3.5     0.7    34.4330    34.4523      732.4      9
  235        1      1341     330      6.70      3.7     3.5     0.7    34.4497    34.4688      732.4      9
  236        1      1344     335      6.70      3.7     3.5     0.6    34.4664    34.4854      732.4      9
  237        1      1330     330      6.64      3.6     3.5     0.5    34.4830    34.5022      732.4      9
  238        1      1347     346      6.70      3.5     3.5     0.9    34.4997    34.5190      732.5      9
  239        1      1346     330      6.68      3.4     3.5     0.7    34.5164    34.5355      732.6      9
  240        1      1339     330      6.66      3.0     3.5     0.4    34.5330    34.5522      732.6      9
  241        1      1343     338      6.70      2.9     3.5     1.1    34.5497    34.5689      732.6      9
  242        1      1346     344      6.64      2.8     3.4     0.9    34.5664    34.5854      732.6      9
  243        1      1345     351      6.62      2.7     3.4     0.6    34.5830    34.6026      732.5      9
  244        1      1344     342      6.64      2.6     3.4    -0.0    34.5997    34.6190      732.7      9
  245        1      1339     339      6.66      2.6     3.3     0.3    34.6164    34.6355      732.8      9
  246        1      1333     341      6.66      2.6     3.3     1.0    34.6331    34.6523      732.8      9
  247        1      1339     343      6.68      2.6     3.3     1.0    34.6497    34.6688      732.8      9
  248        1      1342     341      6.68      2.7     3.2     0.7    34.6664    34.6855      732.9      9
  249        1      1343     346      6.68      2.7     3.2     0.5    34.6831    34.7022      733.1      9
  250        1      1339     347      6.70      2.7     3.2     0.7    34.6997    34.7188      733.0      9
  251        1      1343     336      6.68      2.8     3.1     1.1    34.7164    34.7354      733.0      9
  252        1      1342     344      6.66      2.8     3.1     0.8    34.7331    34.7522      733.0      9
  253        1      1351     343      6.64      2.8     3.1     0.7    34.7497    34.7689      733.0      9
  254        1      1339     337      6.66      2.8     3.1     0.3    34.7664    34.7857      733.0      9
  255        1      1296     355      6.76      2.7     3.1     0.2    34.7831    34.8025      733.1      9
  256        1      1200     502      6.86      2.5     3.1     0.2    34.7997    34.8189      733.2     -1
  257        1      1060     595      6.84      2.2     3.0     0.3    34.8164    34.8356      733.2     -1
  258        1       992     642      6.88      2.0     3.0     0.4    34.8331    34.8522      733.2     10
  259        1       995     645      6.82      1.7     3.0     0.4    34.8497    34.8688      733.2     10
  260        1       992     672      6.84      1.5     2.9     0.3    34.8664    34.8855      733.2     10
  261        1       986     688      6.82      1.3     2.9     0.3    34.8831    34.9021      733.2     10
  262        1       985     686      6.84      1.1     2.9     0.8    34.8997    34.9189      733.2     10
  263        1       985     672      6.84      1.0     2.9     0.5    34.9164    34.9356      733.2     10
  264        1       984     662      6.84      0.8     2.8     0.2    34.9331    34.9522      733.2     10
  265        1       977     683      6.92      0.7     2.7     0.3    34.9497    34.9689      733.2     10
  266        1       984     692      6.88      0.5     2.7     0.2    34.9664    34.9854      733.2     10
  267        1       987     660      6.88      0.3     2.6    -0.3    34.9831    35.0021      733.2     10
  268        1       979     659      6.92      0.1     2.5    -0.2    34.9997    35.0188      733.2     10
  269        1       978     675      6.96     -0.0     2.5    -0.1    35.0164    35.0356      733.2     10
  270        1       979     686      6.96     -0.2     2.4     0.4    35.0331    35.0522      733.2     10
  271        1       981     669      6.96     -0.5     2.4     0.6    35.0497    35.0688      733.2     10
  272        1       983     682      6.98     -0.7     2.3     0.4    35.0664    35.0855      733.2     10
  273        1       984     673      6.98     -0.9     2.3    -0.2    35.0831    35.1021      733.2     10
  274        1       982     671      7.00     -1.2     2.3    -0.4    35.0997    35.1190      733.2     10
  275        1       977     687      7.06     -1.5     2.3     0.3    35.1164    35.1355      733.2     10
  276        1       978     689      7.06     -1.7     2.3     0.4    35.1331    35.1522      733.2     10
  277        1       983     672      7.08     -2.0     2.3     0.3    35.1498    35.1689      733.2     10
  278        1       986     651      7.12     -2.3     2.3     0.1    35.1664    35.1856      733.2     10
  279        1       983     666      7.06     -2.5     2.3    -0.4    35.1831    35.2022      733.2     10
  280        1       983     671      7.14     -2.7     2.4    -0.5    35.1998    35.2188      733.2     10
  281        1       979     680      7.18     -3.0     2.4    -0.1    35.2164    35.2356      733.2     10
  282        1       983     672      7.18     -3.2     2.5    -0.1    35.2331    35.2521      733.2     10
  283        1       987     659      7.22     -3.4     2.5    -0.3    35.2498    35.2688      733.2     10
  284        1      1001     603      7.24     -3.6     2.5    -0.9    35.2664    35.2855      733.2     11
  285        1      1000     605      7.18     -3.8     2.5    -0.8    35.2831    35.3023      733.2     11
  286        1       997     593      7.20     -3.8     2.6    -1.8    35.2998    35.3190      733.2     11
  287        1       999     595      7.24     -3.8     2.6    -2.0    35.3164    35.3356      733.2     11
  288        1       994     622      7.24     -3.8     2.6    -1.3    35.3331    35.3522      733.1     11
  289        1       998     621      7.22     -3.8     2.6    -1.2    35.3498    35.3689      732.4     11
  290        1      1001     613      7.24     -3.8     2.7    -0.6    35.3664    35.3856      732.1     11
  291        1      1003     600      7.22     -3.7     2.7    -0.5    35.3831    35.4021      732.1     11
  292        1       993     602      7.26     -3.7     2.7    -0.4    35.3998    35.4188      732.1     11
  293        1       996     588      7.24     -3.6     2.7    -1.1    35.4164    35.4356      732.1     11
  294        1       996     590      7.20     -3.5     2.7    -1.3    35.4331    35.4522      732.1     11
  295        1       998     599      7.18     -3.5     2.8    -1.7    35.4498    35.4689      732.1     11
  296        1      1001     611      7.22     -3.5     2.8    -1.2    35.4664    35.4855      732.0     11
  297        1       996     595      7.16     -3.6     2.9    -1.6    35.4831    35.5022      732.0     11
  298        1       999     623      7.18     -3.7     3.0    -1.4    35.4998    35.5189      732.0     11
  299        1      1002     618      7.16     -3.7     3.1    -1.1    35.5164    35.5356      732.0     11
  300        1       996     620      7.20     -3.8     3.2    -0.4    35.5331    35.5522      732.0     11
  301        1      1002     616      7.16     -3.9     3.3    -0.4    35.5498    35.5690      732.0     11
  302        1      1001     593      7.16     -4.0     3.4    -0.6    35.5665    35.5856      732.0     11
  303        1       999     604      7.14     -4.1     3.5    -0.6    35.5831    35.6021      732.0     11
  304        1       896     536      7.18     -4.2     3.6    -0.6    35.5998    35.6187      732.0     -1
  305        1       722     361      7.06     -4.3     3.8    -0.3    35.6165    35.6356      732.0     -1
  306        1       532     179      7.10     -4.6     4.1     0.2    35.6331    35.6523      732.0     -1
  307        1       343     108      7.10     -4.9     4.3     0.5    35.6498    35.6707      732.0     12
  308        1       301      61      7.12     -5.3     4.5     1.0    35.6665    35.6857      732.0     12
  309        1       287      64      7.10     -5.9     4.7     1.9    35.6831    35.7025      732.0     12
  310        1       271      99      7.04     -6.2     4.9     2.0    35.6998    35.7191      732.0     12
  311        1       262     103      6.96     -6.6     5.2     1.4    35.7165    35.7359      732.1     12
  312        1       250     109      6.98     -6.6     5.4     1.5    35.7331    35.7527      732.8     12
  313        1       244     114      6.98     -6.6     5.6     1.4    35.7498    35.7691      732.9     12
  314        1       239     120      6.96     -6.6     5.9     2.4    35.7665    35.7861      732.9     12
  315        1       236     130      6.86     -6.7     6.0     1.9    35.7831    35.8027      732.9     12
  316        1       236     120      6.96     -6.7     6.2     2.3    35.7998    35.8195      732.9     12
  317        1       230     127      6.92     -6.6     6.3     2.4    35.8165    35.8360      733.3     12
  318        1       228     106      6.88     -6.4     6.4     1.7    35.8331    35.8525      733.8     12
  319        1       226     101      6.84     -6.3     6.5     1.3    35.8498    35.8691      734.2     12
  320        1       221     110      6.86     -6.1     6.6     1.4    35.8665    35.8860      734.2     12
  321        1       219     106      6.84     -6.0     6.7     1.6    35.8831    35.9024      734.2     12
  322        1       219     107      6.86     -6.1     6.7     2.1    35.8998    35.9193      734.2     12
  323        1       215     107      6.80     -6.0     6.7     1.9    35.9165    35.9359      734.2     12
  324        1       219     109      6.74     -5.9     6.8     2.3    35.9332    35.9527      734.2     12
  325        1       218     103      6.74     -5.7     6.8     1.9    35.9498    35.9692      734.6     12
  326        1       210     105      6.76     -5.6     6.8     2.3    35.9665    35.9858      734.8     12
